Longitude,Latitude,Name,Phone,State,City
-111.309,53.991,St Paul Overnight Trailer Park,780.645.5313,AB ,St Paul 
-112.983,51.113,Standard Municipal ,403.644.3968,AB ,Standard 
-112.912,51.661,Starland Rec Area,403.772.3793,AB ,Morrin 
-111.081,53.868,Stoney Lake Municipal Rec Area,780.724.2381,AB ,St Paul 
-115.174,52.263,Strachan Provincial Rec Area,403.845.9275,AB ,
-117.422,56.162,Strong Creek Park,780.338.3845,AB ,Peace River 
-119.177,53.869,Sulphur Gates Provincial Rec Area,780.827.1382,AB ,
-118.311,56.706,Sulphur Lake Provincial Rec Area,780.624.6486,AB ,Dixonville
-115.195,52.122,Swan Lake Provincial Rec Area,403.845.9275,AB ,Caroline
-112.137,49.783,Taber RV Park,403.223.5997,AB ,Taber 
-117.562,56.092,Tangent Park,780.359.2025,AB ,Tangent 
-115.098,52.043,Tay River Provincial Rec Area,403.845.9275,AB ,Caroline
-113.042,53.192,Telegraph Park and Hay Lakes Lions ,780.878.3200,AB ,Hay Lakes 
-113.057,52.45,The Narrows Provincial Rec Area,403.742.4338,AB ,Mirror
-114.241,52.633,The Nesting Place,403.704.6997.,AB ,Rimbey 
-116.626,52.014,Thompson Creek Provincial Rec Area,403.721.2184,AB ,
-110.276,53.032,Three Cities Regional Rec Park,780.745.2283,AB ,Paradise Valley 
-113.249,51.707,Three Hills Rec Park,403.443.5822,AB ,Three Hills 
-115.267,51.041,Three Sisters - Bow Valley Provincial Park,403.673.3985,AB ,Dead Mans Flats
-114.721,54.125,Thunder Lake Provincial Park,780.674.4051,AB ,Tiger Lily
-111.812,50.539,Tillebrook Provincial Park,403.362.4525,AB ,Tilley
-112.755,52.877,Tillicum Beach Park,780.672.4446,AB ,Camrose 
-113.014,51.837,Tolman East - Dry Island Buffalo Jump Provincial Park,403.742.7512,AB ,Trochu
-113.019,51.839,Tolman West - Dry Island Buffalo Jump Provincial Park,403.742.7512,AB ,Trochu
-113.606,51.795,Torrington Village ,403.443.5541,AB ,Torrington 
-111.437,54.86,Touchwood Lake - Lakeland Provincial Rec Area,780.623.5235,AB ,La Corey
-112.731,52.321,Town of Stettler - Lions,403.742.4411,AB ,Stettler 
-113.91,49.048,Townsite - Waterton Lakes National Park, ,AB ,Waterton Park
-115.093,54.524,Trapper Leas Rec Area, ,AB ,
-113.226,51.824,Trochu Lions Club ,403.442.3061,AB ,Trochu 
-115.54,51.189,Tunnel Mt Trailer - Banff National Park, ,AB ,
-115.52,51.191,Tunnel Mt Village I - Banff National Park,403. 762.1550,AB ,
-115.52,51.189,Tunnel Mt Village II - Banff National Park, ,AB ,
-113.213,53.72,Turner Park,780.998.4074,AB ,Fort Saskatchewan 
-115.005,52.417,Twin Lakes - Crimson Lake Provincial Park,403.845.2330,AB ,Alhambra
-114.363,52.952,Twin Lakes Park,780.819.1078,AB ,Winfield 
-117.525,57.448,Twin Lakes Provincial Rec Area,780.836.4046,AB ,
-112.826,50.269,Twin Valley ,403.485.2241,AB ,Vulcan 
-115.5,51.224,Two Jack Lakeside - Banff National Park, ,AB ,
-115.505,51.229,Two Jack Main - Banff National Park,403. 762.1550,AB ,
-116.419,52.063,Two Oclock Creek - Kootenay Plains Provincial Rec Area,403.721.2184,AB ,
-112.084,49.145,Under Eight Flags ,403.647.2502,AB ,Milk River 
-113.127,49.372,Upper - St. Mary Reservoir Provincial Rec Area,403.382.4097,AB ,Spring Coulee
-112.097,50.088,Vauxhall Lions ,403.654.4052,AB ,Vauxhall 
-110.871,53.363,Vermilion Provincial Park,780.853.4372,AB ,Vermilion
-111.122,52,Veteran Centennial Park,403.575.3954,AB ,Veteran 
-112.465,52.917,Village of Bawlf Jubilee Park,780.373.3797,AB ,Bawlf 
-113.271,50.406,Virginia Mitchell Memorial Park,403.485.2994,AB ,Vulcan 
-114.442,53.565,Wabamun Lake Provincial Park,780.892.2702,AB ,Wabamun
-117.993,52.77,Wabasso - Jasper National Park,780. 852.6176,AB ,Jasper
-115.549,57.76,Wadlin Lake Park,780.928.3983,AB ,Fort Vermilion 
-114.988,51.366,Waiparous Creek Provincial Rec Area,403.637.2198,AB ,
-118.064,52.837,Wapiti - Jasper National Park,780. 852.6176,AB ,Jasper
-117.205,54.753,Waskahigan River Provincial Rec Area,780.538.5350,AB ,
-116.62,51.842,Waterfowl Lakes - Banff National Park,403. 522.3833,AB ,
-113.679,49.33,Waterton Reservoir Rec Area,403.626.3656,AB ,Hill Spring
-117.27,53.074,Watson Creek Provincial Rec Area,780.865.2154,AB ,
-115.529,52.952,West Canal - Brazeau Reservoir Provincial Rec Area,780.894.0006,AB ,
-111.33,54.124,Westcove Municipal Rec Area,780.645.6688,AB ,St Paul 
-113.352,52.989,Wetaskiwin Lions RV ,780.352.7258,AB ,Wetaskiwin 
-118.079,52.847,Whistlers- Jasper National Park,780. 852.6176,AB ,Jasper
-117.347,52.986,Whitehorse Creek Prov Rec Area,780.865.2154,AB ,
-110.546,53.827,Whitney Lake - Whitney Lakes Provincial Park,780.645.6295,AB ,Heinsburg
-117.176,52.219,Wilcox Creek - Jasper National Park,780. 852.6176,AB ,
-110.708,50.03,Wild Rose Trailer Park  ,403.526.2248,AB ,Medicine Hat 
-117.788,53.27,Wildhorse Lake - Wildhorse Lake Provincial Rec Area,780.866.2231,AB ,
-115.127,50.665,William Watson - Peter Lougheed Provincial Park,403.591.6322,AB ,
-117.56,55.082,Williamson Provincial Park,780.538.5350,AB ,Calais
-116.43,53.536,Willmore Rec Park,780.723.7141,AB ,Edson 
-113.776,50.119,Willow Creek - Willow Creek Provincial Park,403.625.6239,AB ,Stavely
-115.058,51.084,Willow Rock - Bow Valley Provincial Park,403.673.3985,AB ,Kananaskis
-116.678,55.618,Winagami Lake Provincial Park,780.523.0041,AB ,High Prairie
-113.837,53.113,Wizard Lake Jubilee Park,780.985.2499,AB ,Calmar 
-110.977,54.669,Wolf Lake Park,780.916.7821,AB ,Bonnyville 
-116.074,53.212,Wolf Lake West Provincial Rec Area,780.723.0738,AB ,Cynthia
-113.19,49.178,Woolford Provincial Park,403.382.4097,AB ,Aetna
-111.617,49.084,Writing on Stone Provincial Park,403.647.2364,AB ,Aden
-113.426,50.83,Wyndham Carseland Park,403.934.3523,AB ,Mossleigh
-117.586,55.12,Youngs Point Provincial Park,780.538.5350,AB ,Calais
-114.145,53.02,Zeiner - Pigeon Lake Provincial Park,780.586.2644,AB ,Mulhurst Bay
-115.169,49.775,40 Mile Camp - Bull River, ,BC,Sparwood
-121.209,52.53,Abbott Creek, ,BC,
-122.078,53.303,Ahbau Lake, ,BC,Quesnel
-123.123,49.783,Alice Lake Provincial Park,604.986.9371,BC,Squamish
-115.547,50.123,Alices Lake - Whiteswan Provincial Park,250.422.3003,BC,
-120.336,51.223,Allan Lake, ,BC,Darfield
-119.334,49.385,Allendale Lake, ,BC,Beaverdell
-120.603,49.683,Allison Lake Provincial Park,604.476.9069,BC,Coalmont
-121.81,49.078,Allison Pool, ,BC,Rosedale
-122.47,49.319,Alouette - Golden Ears Provincial Park,604.466.8325,BC,
-121.824,54.147,Amanita Lake, ,BC,Upper Fraser
-115.998,49.044,America Creek, ,BC,Yahk
-122.505,58.55,Andy Bailey Regional Park,250.774.2541,BC,
-121.552,49.997,Apocynum, ,BC,Lytton
-125.588,50.08,Apple Point, ,BC,Heriot Bay
-121.26,51.398,Arrowhead - Green Lake Provincial Park,250 397.2523,BC,70 Mile House
-126.849,54.287,Aspen, ,BC,Telkwa
-125.918,52.411,Atnarko - Tweedsmuir South Provincial Park,250.397.2523,BC,
-125.615,54.446,Augier Lake, ,BC,Burns Lake
-120.134,51.039,Badger Lake, ,BC,Heffley Creek
-118.794,50.571,Baird Lake, ,BC,Enderby
-123.528,48.605,Bamberton Provincial Park,250.474.1336,BC,Mill Bay
-121.509,53.09,Barkerville Historic Town Park,250.994.3297,BC,Wells
-123.41,53.486,Barton Lake, ,BC,
-123.967,53.357,Batnuni Lake E., ,BC,
-121.763,49.468,Bear Creek, ,BC,Harrison Hot Springs
-119.513,49.927,Bear Creek Provincial Park,250.548.0076,BC,Douglas Lake
-120.952,56.334,Beatton Provincial Park,250.964.2243,BC,Charlie Lake
-124.614,54.062,Beaumont Provincial Park,250.964.3489,BC,Fort Fraser
-117.606,49.063,Beaver Creek Provincial Park,250.367.9165,BC,Trail
-117.458,50.182,Beaver Lake, ,BC,New Denver
-123.174,58.978,Beaver Lake, ,BC,
-120.022,53.258,Beaver River, ,BC,
-122.368,50.998,Beaverdam Creek, ,BC,Pavilion
-121.611,51.28,Beaverdam Lake, ,BC,70 Mile House
-119.155,50.262,Becker Lake, ,BC,
-121.684,49.364,Bench - Sasquatch Provincial Park,604.986.9371,BC,Harrison Hot Springs
-121.823,51.309,Big Bar Lake Provincial Park,250.397.2523,BC,Clinton
-123.734,51.52,Big Lake, ,BC,
-121.119,50.484,Big Ok - Island Lake, ,BC,Spences Bridge
-125.546,53.897,Binta Lake N., ,BC,
-125.431,53.855,Binta Lake S., ,BC,
-122.662,50.564,Birkenhead Lake Provincial Park,604.986.9371,BC,Darcy
-118.086,50.834,Blanket Creek Provincial Park,250 837.5734,BC,
-123.874,53.354,Boat Lake W., ,BC,
-124.297,49.606,Bobs Lake - Texada Island, ,BC,Gillies Bay
-123.485,53.614,Bobtail Lake, ,BC,
-125.709,54.242,Boer Mountain, ,BC,Burns Lake
-119.494,50.532,Bolean Lake, ,BC,
-126.743,50.34,Bonanza S, ,BC,
-121.669,52.558,Bootjack Lake, ,BC,
-125.089,53.936,Borel Lake, ,BC,Endako
-120.741,49.875,Boss Lake, ,BC,Quilchena
-118.696,49.059,Boundary Creek Provincial Park,250.548.0076,BC,Greenwood
-122.284,54.261,Boundary Lake, ,BC,
-116.889,49.009,Boundary Lake, ,BC,Creston
-121.408,53.258,Bowron Lake Provincial Park,778.373.6107,BC,
-129.143,59.383,Boya Lake Provincial Park,250.638.8490,BC,
-120.043,49.883,Brenda Lake, ,BC,Douglas Lake
-119.607,51.169,Brennan Creek, ,BC,
-125.577,50.088,Brewster Lake, ,BC,Heriot Bay
-120.698,51.483,Bridge Lake Provincial Park,250.397.2523,BC,Bridge Lake
-122.047,51.622,Brigham Springs, ,BC,Lac La Hache
-120.262,49.415,Bromley Rock Provincial Park,604.795.6161,BC,Cawston
-119.182,49.818,Browne Lake, ,BC,Kelowna
-119.684,50.96,Brush Creek - Adams Lake Provincial Park,250.955.0861,BC,
-120.441,49.827,Buck Lake, ,BC,
-122.845,57.387,Buckinghorse River Wayside,250 773.6468,BC,
-126.843,54.6,Bulkley River, ,BC,Telkwa
-123.394,52.089,Bull Canyon Provincial Park,250.397.2523,BC,Alexis Creek
-123.548,55.519,Burden Lake, ,BC,
-125.468,50.036,Burnt Beach, ,BC,
-125.632,49.837,Buttle Lake - Strathcona Provincial Park,250.474.1336,BC,
-123.101,50.064,Cal-Cheak, ,BC,Whistler
-125.591,50.08,Camp 5, ,BC,
-125.53,50.017,Campbell Lake, ,BC,
-124.862,54.523,Camsell Lake, ,BC,
-119.024,52.679,Canoe Reach Marina, ,BC,
-118.286,51.302,Carnes Creek, ,BC,
-122.468,50.861,Carol Lake, ,BC,Pavilion
-123.352,54.825,Carp Lake Provincial Park,250.964.3489,BC,
-116.431,50.813,Cartwright Lake, ,BC,
-121.777,49.441,Cascade Peninsula, ,BC,Harrison Hot Springs
-116.985,51.263,Cedar Lake, ,BC,Golden
-121.536,52.577,Cedar Point Provincial Park, ,BC,
-120.281,49.696,Chain Lake W., ,BC,Summerland
-117.611,49.187,Champion Lakes Provincial Park,250.825.4212,BC,Genelle
-116.59,51.239,Chancellor Peak - Yoho National Park,250.343.6783,BC,Field
-126.674,54.913,Chapman Lake, ,BC,
-121.002,56.306,Charlie Lake Provincial Park,250.964.2243,BC,Charlie Lake
-125.237,52.153,Charlotte Lake, ,BC,Kleena Kleene
-123.883,51.588,Chaunigan Lake, ,BC,
-121.942,49.291,Chehalis River, ,BC,Harrison Mills
-115.542,49.181,Cherry Lake, ,BC,Wardner
-118.602,50.272,Cherryville, ,BC,Cherryville
-124.957,53.642,Cheslatta River, ,BC,
-121.455,49.091,Chilliwack Lake Provincial Park,604.986.9371,BC,Rosedale
-121.876,49.077,Chilliwack River Provincial Park 1, ,BC,Rosedale
-121.917,49.079,Chilliwack River Provincial Park 2, ,BC,Chilliwack
-121.842,49.072,Chilliwack River Provincial Park 3, ,BC,Rosedale
-121.952,51.919,Chimney Lake, ,BC,Lac La Hache
-121.977,51.928,Chimney Lake N., ,BC,Lac La Hache
-124.074,48.434,China Beach - Juan de Fuca Provincial Park,250.474.1336,BC,
-121.653,49.101,Chipmunk Peninsula, ,BC,Chilliwack
-122.569,53.282,Chubb Lake, ,BC,
-124.348,55.169,Chuchi Lake Point, ,BC,
-124.48,53.353,Chutanli Lake, ,BC,
-119.533,49.689,Chute Lake, ,BC,Naramata
-122.105,50.613,Cinnamon, ,BC,Darcy
-121.986,49.042,Clear Creek  - Cultus Lake Provincial Park,604.986.9371,BC,Cultus Lake
-120.191,52.139,Clearwater Falls Creek  - Wells Gray Provincial Park,250.674.2194,BC,
-123.567,53.961,Cobb Lake, ,BC,Vanderhoof
-124.428,51.773,Cochin Lake, ,BC,
-121.767,49.52,Cogburn Beach, ,BC,Harrison Hot Springs
-120.805,49.074,Cold Spring - Manning Provincial Park,604.795.6161,BC,Manning Park
-120.405,51.725,Coldscaur Lake N., ,BC,
-120.377,51.714,Coldscaur Lake S, ,BC,
-118.843,50.602,Cooke Creek, ,BC,Enderby
-120.557,49.191,Copper Creek, ,BC,Manning Park
-126.457,49.723,Cougar Creek, ,BC,
-120.072,49.811,Crescent Lake, ,BC,Princeton
-120.731,52.282,Crooked Lake N., ,BC,Horsefly
-122.674,54.473,Crooked River Provincial Park,250.964.3489,BC,
-120.758,51.458,Crystal Lake, ,BC,Bridge Lake
-123.356,55.536,Cut Thumb Bay, ,BC,
-124.806,53.704,Cutoff Creek, ,BC,Fort Fraser
-119.268,50.144,Damer Lake, ,BC,
-119.867,49.712,Darke Lake Provincial Park, ,BC,
-122.733,54.515,Davie Lake S., ,BC,
-116.955,50.143,Davis Creek - Kootenay Lake Provincial Park,250.825.4212,BC,Argenta
-120.729,49.863,Davis Lake, ,BC,Quilchena
-120.387,51.538,Deer Lake, ,BC,Little Fort
-121.684,49.368,Deer Lake - Sasquatch Provincial Park,604.986.9371,BC,Harrison Hot Springs
-121.986,49.042,Delta Bay - Cultus Lake Provincial Park,604.986.9371,BC,Cultus Lake
-122.614,49.208,Derby Reach Regional Park,604.530.4983,BC,Fort Langley
-120.424,49.46,Dewdney, ,BC,Princeton
-123.3,55.532,Dina - Heather Dina Lakes Provincial Park,250.614.9918,BC,
-124.728,49.958,Dinner Rock, ,BC,Powell River
-124.317,49.945,Dodd Lake, ,BC,
-116.014,50.814,Dolly Varden - Kootenay National Park,250.347.9505,BC,Edgewater
-124.458,54.821,Dolphin Lake, ,BC,
-126.553,54.955,Doris Lake, ,BC,
-115.24,49.145,Dorr Road, ,BC,Grasmere
-121.782,51.008,Downing Provincial Park,250.397.2523,BC,Clinton
-120.911,51.699,Drewry Lake W., ,BC,Canim Lake
-122.47,50.19,Driftwood Bay, ,BC,Lytton
-116.038,50.587,Dry Gulch Provincial Park,301.695.2625,BC,Radium Hot Springs
-120.707,50.656,Duffy Lake, ,BC,Savona
-121.911,52.165,Dugan Lake, ,BC,150 Mile House
-122.801,57.174,Duhu Lake, ,BC,
-120.143,51.456,Dunn Lake N., ,BC,Little Fort
-125.808,54.215,Eagle Creek-Opal Beds Trail, ,BC,
-119.853,51.255,East Barriere Lake, ,BC,
-115.103,49.099,Edwards Lake, ,BC,Grasmere
-120.851,52.234,Elbow Lake, ,BC,Horsefly
-125.427,50.275,Elk Bay, ,BC,
-125.928,50.312,Elk Creek, ,BC,
-119.441,50.174,Ellison Provincial Park,250.545.9943,BC,Vernon
-121.161,51.443,Emerald Bay - Green Lake Provincial Park,250 397.2523,BC,
-121.419,49.512,Emory Creek Provincial Park,604 863.2443,BC,Hope
-115.255,49.165,Englishman Creek, ,BC,Grasmere
-124.357,49.251,Englishman River Falls Provincial Park,250.474.1336,BC,Errington
-121.97,49.057,Entrance Bay - Cultus Lake Provincial Park,604.986.9371,BC,Cultus Lake
-117.547,51.7,Esplanade Bay, ,BC,
-119.463,50.211,Evely, ,BC,Vernon
-124.354,48.588,Fairy Lake, ,BC,
-121.989,51.938,Felker Lake, ,BC,Lac La Hache
-124.757,49.542,Fillongley Provincial Park,250.474.1336,BC,Denman Island
-123.816,55.986,Finlay Bay, ,BC,
-119.497,50.138,Fintry Provincial Park,250.260.3590,BC,Kelowna
-121.567,50.002,Fir Flat, ,BC,Lytton
-122.859,52.262,Fir Lake, ,BC,Alexis Creek
-124.9,53.598,Fish Lake S, ,BC,
-126.065,52.37,Fisheries Pool - Tweedsmuir South Provincial Park,250.397.2523,BC,
-123.785,52.947,Fishpot Lake S, ,BC,
-120.212,51.125,Fishtrap Creek, ,BC,
-120.748,54.927,Flatbed Creek, ,BC,Tumbler Ridge
-123.062,51.768,Fletcher Lake, ,BC,Hanceville
-120.458,55.188,Foot Lake, ,BC,Tomslake
-122.048,52.298,Forest Lake, ,BC,150 Mile House
-115.625,49.622,Fort Steele Provincial Historical Park, ,BC,
-123.942,48.393,French Beach Provincial Park,250.474.1336,BC,Juan De Fuca
-122.776,50.943,Friburg, ,BC,
-114.667,49.004,Frozen Lake, ,BC,Grasmere
-125.57,50.029,Fry Peninsula, ,BC,
-116.859,49.87,Garland Bay, ,BC,Riondel
-123.07,55.23,Gataiga Lake, ,BC,Mackenzie
-121.714,52.49,Gavin Lake, ,BC,Big Lake Ranch
-127.614,50.745,Georgie Lake, ,BC,
-120.965,49.924,Gillis Lake W., ,BC,
-120.277,50.25,Glimpse Lake N., ,BC,Douglas Lake
-120.288,50.244,Glimpse Lake SW., ,BC,Quilchena
-122.459,49.326,Gold Creek - Golden Ears Provincial Park,604.466.8325,BC,
-115.235,49.068,Gold Creek Bay, ,BC,Grasmere
-116.949,51.298,Golden Municipal Campground,250.344.5412,BC,Golden
-121.39,50.348,Goldpan Provincial Park,250.455.2708,BC,Spences Bridge
-123.55,48.459,Goldstream Provincial Park,250.474.1336,BC,Victoria
-120.359,51.503,Goose Lake, ,BC,Little Fort
-124.199,48.834,Gordon Bay Provincial Park,250.474.1336,BC,Honeymoon Bay
-125.501,50.045,Gosling Lake, ,BC,
-121.864,49.332,Grace Lake, ,BC,Agassiz
-120.678,49.504,Granite Creek, ,BC,Coalmont
-124.796,54.512,Grassham Lake, ,BC,
-131.66,53.112,Gray Bay, ,BC,
-125.594,50.05,Gray Lake, ,BC,
-123.572,54.372,Great Beaver Lake, ,BC,
-125.722,49.056,Green Point  - Pacific Rim National Park,250.726.3500,BC,
-121.349,51.854,Greeny Lake N., ,BC,Lac La Hache
-123.641,53.615,Grizzly Lake, ,BC,
-122.773,50.894,Gun Creek, ,BC,
-122.247,56.5,Halfway/Graham, ,BC,Wonowon
-124.776,53.825,Hallett Lake, ,BC,Fort Fraser
-120.707,51.245,Hammer Lake N., ,BC,Bridge Lake
-120.733,49.059,Hampton - Manning Provincial Park,604.795.6161,BC,Manning Park
-120.7,49.973,Harmon Lake E., ,BC,Quilchena
-120.707,49.969,Harmon Lake W., ,BC,Quilchena
-128.788,54.722,Hart Farm, ,BC,
-120.044,49.987,Hathueme Lake S., ,BC,Douglas Lake
-119.446,49.018,Haynes Point Provincial Park,250.548.0076,BC,Osoyoos
-120.012,49.816,Headwater Lakes 3, ,BC,Princeton
-123.244,55.495,Heather - Heather Dina Lakes Provincial Park,250.614.9918,BC,
-120.037,50.838,Heffley Lake NE., ,BC,Heffley Creek
-121.629,51.787,Helena Lake, ,BC,100 Mile House
-120.655,50.316,Helmer Lake, ,BC,
-120.963,52.473,Hen Ingram Lake, ,BC,
-119.204,50.787,Herald Provincial Park,250 546.3790,BC,Canoe
-121.709,49.347,Hicks Lake - Sasquatch Provincial Park,604.986.9371,BC,Harrison Hot Springs
-121.085,51.048,Hihium Lake S., ,BC,100 Mile House
-123.833,53.849,Hogsback Lake, ,BC,Vanderhoof
-115.474,50.153,Home Basin - Whiteswan Provincial Park,250.422.3003,BC,
-119.513,51.264,Honeymoon Bay, ,BC,
-116.563,51.225,Hoodoo Creek - Yoho National Park,250.343.6783,BC,Field
-124.71,51.79,Horn Lake, ,BC,Kleena Kleene
-119.035,52.686,Horse Creek Rec. Site, ,BC,
-121.29,52.385,Horsefly Lake Provincial Park,250.397.2523,BC,Horsefly
-121.056,52.293,Horsefly River, ,BC,Horsefly
-120.012,49.155,Horseshoe Canyon, ,BC,Keremeos
-122.125,52.384,Howes Lake, ,BC,150 Mile House
-116.945,50.302,Howser Park, ,BC,
-119.173,49.777,Hydraulic Lake, ,BC,Naramata
-126.811,50.458,Ida Lake, ,BC,
-119.299,49.51,Idleback Lake, ,BC,Beaverdell
-117.489,51.271,Illecillewaet  - Glacier National Park,250.837.7500,BC,
-121.636,56.618,Inga Lake, ,BC,Wonowon
-119.543,49.226,Inkaneep Provincial Park,250.548.0076,BC,Oliver
-122.006,49.027,International Ridge Provincial Park, ,BC,Lindell Beach
-124.661,54.979,Inzana Lake, ,BC,
-119.976,49.545,Isintok Lake, ,BC,
-119.18,50.094,Island Lake, ,BC,Kelowna
-120.286,49.925,Island Lake, ,BC,Douglas Lake
-123.375,48.573,Island View Beach Regional Park,250.478.3344,BC,Saanich
-120.405,50.846,Isobel Lake, ,BC,
-119.804,49.92,Jackpine Lake, ,BC,
-122.07,52.435,Jacksons Hole, ,BC,
-121.768,52.547,Jacobie Lake, ,BC,
-121.119,52.47,Jacques Lake, ,BC,Horsefly
-118.622,49.168,Jewel Lake Provincial Park,250.548.0076,BC,Greenwood
-115.842,49.484,Jimsmith Lake Provincial Park,250.422.3003,BC,
-115.763,49.955,Johnson Lake, ,BC,Skookumchuck
-119.058,49.046,Johnstone Creek Provincial Park,250.548.0076,BC,Bridesville
-126.248,50.439,Junction Pool, ,BC,
-121.077,50.783,Juniper Beach Provincial Park,250.457.6794,BC,Walhachin
-132.153,53.242,Kagan Bay, ,BC,
-125.704,54.239,Kager Lake, ,BC,Burns Lake
-124.268,54.98,Kalder Lake, ,BC,
-120.7,49.978,Kane Lake, ,BC,Quilchena
-119.338,50.184,Kekuli Bay Provincial Park,250.545.8467,BC,
-120.565,49.911,Kentucky Alleyne Provincial Park,250.378.5334,BC,
-118.982,49.112,Kettle River Provincial Park Rec Area,250.548.0076,BC,Westbridge
-127.767,55.205,Keynton Lake, ,BC,Gitanmaax
-124.139,49.884,Khartoum Lake, ,BC,
-116.442,51.421,Kicking Horse - Yoho National Park,250.343.6783,BC,Field
-115.24,49.254,Kikomun Creek Provincial Park,250.422.3003,BC,
-121.958,49.236,Kilby Provincial Park,604.796.9576,BC,Harrison Mills
-124.894,49.729,Kin Beach Provincial Park,250.339.6365,BC,Comox
-130.222,57.503,Kinaskan Lake Provincial Park,250.638.8490,BC,
-120.571,55.96,Kiskatinaw Provincial Park,250.843.0074,BC,Farmington
-124.997,49.789,Kitty Coleman Beach Provincial Park,250.338.1332,BC,Courtenay
-128.401,54.595,Kleanza Creek Provincial Park,250.638.8490,BC,Terrace
-123.967,49.728,Klein Lake, ,BC,Sechelt
-125.053,55.058,Kloch Lake, ,BC,
-124.939,53.575,Knewstubb Lake, ,BC,
-117.126,49.605,Kokanee Creek Provincial Park,250.825.4212,BC,Nelson
-117.275,49.196,KP Park Municipal Campground,250.357.9433,BC,Salmo
-124.565,53.132,Kuyakuz Lake, ,BC,
-121.803,50.669,Kwotlenemo Lake, ,BC,Lillooet
-121.639,51.86,Lac La Hache Provincial Park,250.397.2523,BC,Lac La Hache
-120.488,50.487,Lac Le Jeune Provincial Park,250.828.9533,BC,Logan Lake
-128.534,54.385,Lakelse Lake Provincial Park,250.638.8490,BC,Terrace
-124.076,48.819,Lakeview Park,250.749.3350,BC,Mesachie Lake
-119.712,49.955,Lambly Lake, ,BC,Douglas Lake
-115.795,49.954,Larchwood Lake, ,BC,Skookumchuck
-120.68,53.523,Lasalle Lakes W., ,BC,
-118.915,49.593,Lassie Lake, ,BC,Beaverdell
-120.338,51.495,Latremouille Lake, ,BC,Little Fort
-124.344,53.488,Lavoie Lake, ,BC,Fort Fraser
-115.625,49.826,Lazy Lake, ,BC,
-126.626,49.916,Leiner River, ,BC,Tahsis
-126.097,59.422,Liard River Hot Springs Provincial Park,250.776.7000,BC,
-122.078,53.018,Lightning Creek, ,BC,
-120.844,49.062,Lightning Lake - Manning Provincial Park,604.795.6161,BC,Manning Park
-116.098,50.503,Lillian Lake, ,BC,
-120.233,49.708,Link Lake, ,BC,Summerland
-123.601,53.457,Lintz Lake, ,BC,
-125.518,50.338,Little Bear Bay, ,BC,
-121.905,51.352,Little Big Bar Lake, ,BC,70 Mile House
-124.548,49.313,Little Qualicum Falls Provincial Park,250 474.1336,BC,
-117.687,49.648,Little Slocan, ,BC,
-124.224,48.605,Lizard Lake, ,BC,
-116.787,49.509,Lockhart Beach Provincial Park,250.422.3003,BC,Gray Creek
-120.521,50.517,Lodgepole Lake, ,BC,Logan Lake
-121.64,50.011,Log Creek, ,BC,Lytton
-124.3,49.805,Lois Lake, ,BC,Powell River
-125.555,50.013,Long Point, ,BC,
-125.551,50.027,Loon Bay, ,BC,
-115.111,49.114,Loon Lake, ,BC,Grasmere
-116.807,51.058,Loon Lake, ,BC,Parson
-117.535,51.258,Loop Brook - Glacier National Park,250.837.7500,BC,
-120.61,51.743,Lorin Lake, ,BC,
-116.936,50.094,Lost Ledge - Kootenay Lake Provincial Park,250.825.4212,BC,New Denver
-125.449,50.051,Loveland Bay Provincial Park,250 474.1336,BC,
-126.445,50.177,Lower Klaklakama, ,BC,
-125.132,49.388,Lowry Lake, ,BC,
-118.577,52.849,Lucerne - Mount Robson Provincial Park,250.566.4811,BC,
-120.609,50.091,Lundbom Lake E., ,BC,Quilchena
-120.624,50.082,Lundbom Lake W., ,BC,Quilchena
-118.73,50.456,Mable Lake Provincial Park,250.547.6862,BC,Lumby
-125.77,58.981,MacDonald - Muncho Lake Provincial Park,250.776.7000,BC,
-120.03,49.886,Macdonald Lake, ,BC,
-119.63,49.231,Madden Lake, ,BC,Cawston
-120.525,51.883,Mahood Lake - Wells Gray Provincial Park,250.674.2194,BC,
-122.006,49.033,Maple Bay - Cultus Lake Provincial Park,604.986.9371,BC,Rosedale
-124.286,48.895,Maple Grove, ,BC,Youbou
-116.114,51.187,Marble Canyon - Kootenay National Park,250.347.9505,BC,
-121.693,50.834,Marble Canyon Provincial Park,250.378.5334,BC,Pavilion
-127.434,50.528,Marble River, ,BC,Port Alice
-120.64,50.08,Marquart Lake, ,BC,Quilchena
-122.598,50.928,Marshall Lake N., ,BC,
-118.199,51.149,Martha Creek Provincial Park,250 837.5734,BC,
-126.109,54.308,Maxan Lake, ,BC,
-119.169,49.764,Mcculloch Reservoir, ,BC,Naramata
-123.425,48.675,McDonald  - Gulf Island National Park,250.654.4000,BC,North Saanich
-117.832,50.115,McDonald Creek Provincial Park,250.265.3592,BC,
-122.35,51.974,Mcintyre Lake, ,BC,Riske Creek
-115.945,50.766,McLeod Meadows - Kootenay National Park,250.347.9505,BC,Edgewater
-122.966,54.53,Merton Lake, ,BC,
-129.295,56.089,Meziadin Lake Provincial Park,250.638.8490,BC,
-125.443,49.994,Miller Creek, ,BC,
-125.096,49.847,Miracle Beach Provincial Park,250.474.1336,BC,Black Creek
-120.545,49.813,Missezula Lake N., ,BC,
-121.696,55.807,Moberly Lake Provincial Park,250.964.2243,BC,Moberly Lake
