-95.751,38.493,Arrow Rock - Melvern Reservoir,785.549.3318,KS,Melvern
-95.451,39.638,Atchison County Lake,913.367.1653,KS,Atchison
-95.174,39.632,Atchison State Fishing Lake,913.367.7811,KS,Atchison
-101.042,39.818,Atwood Lions Club Park,785.626.3428,KS,Atwood
-101.042,39.815,Atwood Lions Park,785.626.3428,KS,Atwood
-95.779,39.457,Banner Creek,785.364.4236,KS,Holton
-94.72,37.023,Baxter Springs Riverside Park,620.856.2112,KS,Baxter Springs
-97.288,39.567,Berner Memorial Campground,785.455.3711,KS,Clifton
-101.257,37.898,Beymer Water Recreation Park, ,KS,Lakin
-94.939,37.274,Big Brutus Museum,620.827.6177,KS,West Mineral
-95.376,38.912,Bloomington East - Clinton Lake,785.843.7665,KS,Lawrence
-96.666,39.683,Blue Rapids/Riverside City Park,785.363.7715,KS,Blue Rapids
-98.005,38.633,Boldt Bluff - Kanopolis Lake,785.546.2294,KS,Salina
-100,38.069,Buckner Valley Park, ,KS,Jetmore
-95.446,37.806,Camp Hunter Park, ,KS,Humboldt
-99.168,38.177,Camp Pawnee,620.285.3721,KS,Larned
-96.536,38.693,Canning Creek - Council Grove Lake,620.767.5195,KS,Council Grove
-95.678,38.675,Carbolyn Park - Pomona Lake,785.453.2201,KS,Ottawa
-95.849,37.257,Card Creek - Elk City Lake,313.336.2741,KS,Independence
-97.163,37.275,Cave Park, ,KS,Oxford
-99.732,38.808,Cedar Bluff State Park - North Shore,785.726.3212,KS,Ellis
-99.764,38.772,Cedar Bluff State Park - South Shore,785.726.3212,KS,Brownell
-95.609,38.693,Cedar Park - Pomona Reservoir, ,KS,Ottawa
-96.152,39.703,Centralia Lake,785.857.3764,KS,Centralia
-98.114,39.455,Chautauqua Park, ,KS,Beloit
-97.79,37.753,Cheney State Park - East Shore,316.542.3664,KS,Mt.Hope
-97.832,37.724,Cheney State Park - West Shore,316.542.3664,KS,Cheney
-95.471,37.284,Cherryvale - Big Hill Lake,620.336.2741,KS,Cherryvale
-101.894,37.119,Cimarron,620.697.4621/719.545.8737,KS,Elkhart
-97.014,39.208,Clay County Park,785.461.5774,KS,Wakefield
-95.354,38.942,Clinton State Park,785.842.8562,KS,Lawrence
-95.719,38.501,Coeur DAlene - Melvern Lake,785.549.3318,KS,Melvern
-97.086,38.391,Cottonwood Point - Marion Lake,620.382.2101,KS,Marion
-97.893,39.781,Courtland City Park, ,KS,Courtland
-94.664,37.476,Crawford State Fishing Lake,602.362.3671,KS,Farlington
-94.813,37.644,Crawford State Park,620.362.3671,KS,Farlington
-96.936,39.085,Curtis Creek - Milford Lake,785.238.5714,KS,Junction City
-95.756,38.248,Dam Site Area - John Redmond Reservoir,620.364.8613,KS,Burlington
-96.069,37.646,Damsite - Fall River Lake,620.658.4445,KS,El Dorado
-95.104,37.177,Danny Elliott Park,620.795.4433,KS,Oswego
-99.947,37.775,Dodge City Roadside Park, ,KS,Dodge City
-95.736,38.192,Drake City Park,620.364.5334,KS,Burlington
-95.078,37.036,East River Park,620.236.7541,KS,Chetopa
-95.747,38.536,Eisenhower State Park,785.528.4102,KS,Osage City
-96.786,37.833,El Dorado State Park,316.321.7180,KS,El Dorado
-95.771,37.256,Elk City State Park,620.331.6295,KS,Independence
-98.589,38.361,Ellinwood City Park, ,KS,Ellinwood
-99.558,38.94,Ellis Lakeside City Campground,785.726.4812,KS,Ellis
-95.084,37.047,Elmore Park, ,KS,Chetopa
-95.241,37.567,Erie City Park,620.244.3461,KS,Erie
-96.097,37.652,Fall River State Park,620.637.2213,KS,Toronto
-96.901,39.152,Farnum Creek - Milford Lake,785.238.4636,KS,Milford
-94.754,37.788,Fort Scott Lake, ,KS,Fort Scott
-94.715,37.425,Four Oaks RV Park,620.231.8310,KS,Pittsburg
-101.337,37.564,Frazier Park,620.356.3097,KS,Ulysses
-97.149,38.387,French Creek Cove - Marion Lake,620.382.2101,KS,Marion
-96.854,38.894,Geary State Fishing Lake,785.461.5402,KS,Junction City
-98.325,39.503,Glen Elder State Park,785.545.3345,KS,Glen Elder
-99.311,38.525,Grass Park - La Crosse,785.222.2511,KS,Lacrosse
-96.622,39.429,Greenwood Park,785.468.3209,KS,Olsburg
-94.723,37.829,Gunn Park,620.223.0550,KS,Fort Scott
-97.204,38.055,Harvey County East Park,316.283.5420,KS,Newton
-97.583,38.078,Harvey County West Park,316.835.3189,KS,Newton
-97.005,38.656,Herrington City Lakes, ,KS,Herrington
-95.786,38.275,Hickory Creek East - John Redmond Reservoir, ,KS,Burlington
-95.796,38.271,Hickory Creek West - John Redmond Reservoir, ,KS,Burlington
-97.108,38.363,Hillsboro Cove - Marion Lake,620.382.2101,KS,Marion
-94.888,38.665,Hillsdale State Park,913.783.4507,KS,Paola
-98.783,38.514,Hoisington Park,620.653.4050,KS,Hoisington
-95.638,38.093,Holiday Park - Le Roy , ,KS,Leroy
-95.943,37.754,Holliday Hill - Cross Timbers State Park,620.637.2213,KS,Toronto
-97.991,38.667,Horsethief - Kanopolis State Park,785.546.2565,KS,Marquette
-95.515,39.671,Horton Mission Lake,785.486.2681,KS,Horton
-97.137,39.379,Huntress City Park, ,KS,Clay Center
-95.288,37.143,Idle Hour Lake,620.784.5612,KS,Altamont
-99.958,38.052,Jetmore City Lake,620.357.8344,KS,Jetmore
-98.282,39.698,Jewell State Fishing Lake,785.545.3345,KS,Jewell
-94.959,38.498,John Brown Memorial Park,913.755.4460,KS,Osawatomie
-95.104,37.173,Kamp Siesta,620.795.4433,KS,Oswego
-96.493,38.687,Kansas View - Council Cove Lake,620.767.5195,KS,Council Grove
-100.002,39.786,Keith Sebelius Lake RA,785.877.2953,KS,Norton
-95.736,38.189,Kelley City Park,620.364.5334,KS,Burlington
-96.496,38.696,Kit Carson Cove - Council Grove Lake,620.767.5195,KS,Council Grove
-97.631,37.614,Lake Afton Park,316.794.2774,KS,Goddard
-99.344,37.246,Lake Coldwater, ,KS,Coldwater
-95.24,38.292,Lake Garnett City Park,785.448.6823,KS,Garnett
-94.846,38.596,Lake Miola City Park,913.259.3665,KS,Paola
-95.35,37.407,Lake Parsons,620.421.7093,KS,Parsons
-95.624,39.004,Lake Shawnee County Campground,785.291.2634,KS,Topeka
-97.975,38.604,Langley Point - Kanopolis State Park,785.546.2565,KS,Marquette
-94.667,38.369,Linn County Park,913.757.6633,KS,LaCygne
-99.579,39.628,Logan Lake City Park, ,KS,Logan
-95.374,38.838,Lone Star Lake Park,785.832.5293,KS,Lawrence
-95.442,39.19,Longview - Perry Lake,785.597.5144,KS,Oskaloosa
-95.288,37.143,Louie P. Gartner RA,620.784.5582,KS,Altamont
-94.673,38.511,Louisburg Middle Creek State Fishing Lake,913.783.4507,KS,Louisburg
-98.051,39.905,Lovewell State Park,785.753.4971,KS,Webber
-98.503,38.969,Lucas - Wilson Reservoir,785.658.2551,KS,Lucas
-98.692,39.119,Luray North City Park,785.698.2264,KS,Luray
-98.21,38.34,Lyons City Campground, ,KS,Lyons
-98.155,39.67,MAAG Memorial Park, ,KS,Jewell
-96.149,38.101,Madison City Lake, ,KS,Madison
-98.215,39.787,Mankato City Park, ,KS,Mankato
-95.91,37.772,Manns Cove - Cross Timbers State Park,620.637.2213,KS,Toronto
-96.993,38.317,Marion County Park,620.382.3240,KS,Marion
-97.075,38.381,Marion Cove - Marion Lake,620.382.2101,KS,Marion
-95.247,37.338,Marvel Park,620.421.7030,KS,Parsons
-96.647,39.839,Marysville City Park,785.562.5331,KS,Marysville
-97.249,37.617,McConnell AFB Military,316.759.6999,KS,Derby
-97.472,38.476,McPherson State Fishing Lake,620.628.4592,KS,Canton
-100.328,37.284,Meade City Park, ,KS,Meade
-100.438,37.164,Meade State Park,620.873.2572,KS,Meade
-98.575,37.278,Medicine Lodge City Park, ,KS,Medicine Lodge
-95.552,38.66,Michigan Valley - Pomona Reservoir,785.453.2201,KS,Michigan Valle
-96.9,39.101,Milford State Park,785.238.3014,KS,Milford
-97.711,39.119,Minneapolis City Park,785.392.2176,KS,Minneapolis
-98.59,38.936,Minooka - Wilson Reservoir,785.658.2551,KS,Dorrance
-96.298,37.364,Moline City Park, ,KS,Moline
-95.456,37.273,Mound Valley - Big Hill Lake,620.336.2741,KS,Cherryvale
-97.173,37.27,Napawalla Park, ,KS,Oxford
-96.517,38.681,Neosho - Council Cove Lake,316.767.5195,KS,Council Grove
-97.039,37.041,Newman Park, ,KS,Arkansas City
-95.675,37.417,Norman No.1 Museum RV Park,620.325.2055,KS,Neodesha
-97.673,38.565,Old Mill - Lindburg,785.227.3595,KS,Lindsborg
-95.443,39.225,Old Town - Perry Lake,785.597.5144,KS,Oskaloosa
-96.408,39.397,Oregon Trail RV Park,785.457.3361,KS,Westmoreland
-94.994,38.528,Osawatomie City Lake,913.755.4769,KS,Osawatomie
-97.558,39.105,Ottawa State Fishing Lake,785.546.2279,KS,Minneapolis
-95.42,39.11,Outlet - Perry Lake,785.597.5144,KS,Perry
-95.783,37.28,Outlet Channel - Elk City Lake,620.331.6295,KS,Independence
-95.707,38.515,Outlet Park - Melvern,785.549.3318,KS,Melvern
-95.561,38.643,Outlet Park - Pomona Reservoir,785.453.2201,KS,Michigan Valle
-95.485,39.144,Perry State Park,785.246.3449,KS,Ozawkie
-99.335,39.755,Phillipsburg City Park,785.543.5234,KS,Phillipsburg
-94.715,37.425,Pittsburg City,620.231.4100,KS,Pittsburg
-95.581,38.654,Pomona State Park,785.828.4933,KS,Vassar
-95.781,39.947,Pony Creek Lake,785.284.2158,KS,Sabetha
-99.951,39.807,Prairie Dog State Park,785.877.2953,KS,Norton
-100.452,37.596,Prairie Wind RV Park,620.846.2267,KS,Montezuma
-98.684,37.63,Pratt County Veterans Memorial Park,620.672.4120,KS,Pratt
-98.044,39.64,Randall City Park,785.739.2380,KS,Randall
-95.763,38.256,Redmond Cove North - John Redmond Reservoir,316.364.8613,KS,Burlington
-95.759,38.254,Redmond Cove South - John Redmond Reservoir,316.364.8613,KS,Burlington
-96.503,38.709,Richey Cove North - Council Grove Lake,620.767.5195,KS,Council Grove
-96.502,38.702,Richey Cove South - Council Grove Lake,620.767.5195,KS,Council Grove
-95.589,37.036,Rivercrest - Walter Johnson City Park, ,KS,Coffeyville
-94.911,39.332,Riverfront City Park,913.290.0034,KS,Leavenworth
-97.962,38.607,Riverside - Kanopolis Reservoir,785.546.2294,KS,Salina
-95.754,38.25,Riverside East - John Redmond Reservoir,620.364.8613,KS,Burlington
-95.756,38.239,Riverside West - John Redmond Reservoir,620.364.8613,KS,Burlington
-95.454,39.122,Rock Creek - Perry Lake,785.597.5144,KS,Perry
-94.752,37.815,Rock Creek Lake - Fort Scott,800.245.3678,KS,Fort Scott
-96.105,37.662,Rock Ridge Cove North - Fall River Lake,620.637.2213,KS,Toronto
-95.376,38.891,Rockhaven - Clinton Lake, ,KS,Lawrence
-97.622,39.829,Rocky Pond City Park,785.527.2288,KS,Belleville
-95.798,37.521,Rollin RED Vandever Memorial Park,620.332.7199,KS,Fredonia
-96.939,39.06,Rolling Hills - Milford Lake,785.238.5714,KS,Junction City
-95.902,39.903,Sabetha Lake, ,KS,Sabetha
-95.453,37.646,Santa Fe City RV Park, ,KS,Chanute
-97.053,37.703,Santa Fe Lake - Augusta,316.775.9926,KS,Augusta
-96.525,38.685,Santa Fe Trail - Council Grove Lake,620.767.5195,KS,Council Grove
-100.495,39.839,Sappa Park,785.475.2217,KS,Oberlin
-96.937,39.143,School Creek - Milford Lake,785.238.9714,KS,Wakefield
-100.918,38.668,Scott State Park,620.872.2061,KS,Scott City
-96.184,37.128,Sedan City Park,620.725.3193,KS,Sedan
-95.812,39.217,Shawnee State Fishing Lake,913.845.2665,KS,Silver Lake
-100.236,39.36,Sheridan State Fishing Lake, ,KS,Hoxie
-95.432,39.145,Slough Creek - Perry Lake,785.597.5144,KS,Perry
-98.794,39.785,Smith Center Roadside Area, ,KS,Smith Center
-95.248,38.268,South Lake Veterans Memorial Park - Garnett,785.448.6823,KS,Garnett
-95.746,37.867,South Owl Lake, ,KS,Yates Center
-96.073,39.19,St Marys Riverside Park,785.437.2311,KS,St. Marys
-101.8,39.767,St. Francis City Campground,785.332.2961,KS,St. Francis
-98.202,38.205,Sterling Lake Park,620.278.3411,KS,Sterling
-96.653,39.308,Stockdale - Tuttle Creek Reservoir,785.539.8511,KS,Manhattan
-99.28,39.435,Stockton City Park,785.425.6703,KS,Stockton
-95.866,38.484,Sun Dance - Melvern Lake, ,KS,Lebo
-96.534,38.369,Swope Park,620.273.6666,KS,Cottonwood Fal
-98.488,38.969,Sylvan - Wilson Reservoir,785.658.2551,KS,Lucas
-101.759,37.961,Syracuse Sand Dunes, ,KS,Syracuse
-95.595,37.036,The Woods - Walter Johnson City Park, ,KS,Coffeyville
-97.613,38.866,Thomas City Park,785.309.5765,KS,Salina
-96.972,39.214,Timber Creek - Milford Lake,785.238.5714,KS,Junction City
-95.446,37.296,Timber Hill - Big Hill Lake, ,KS,Cherryvale
-95.942,37.775,Toronto Point - Cross Timbers State Park,620.637.2213,KS,Toronto
-95.789,38.505,Turkey Point  - Melvern Lake,785.549.3318,KS,Osage City
-96.633,39.279,Tuttle Creek Cove - Tuttle Creek Lake,785.539.8511,KS,Manhattan
-96.589,39.256,Tuttle Creek State Park,785.539.7941,KS,Manhattan
-94.756,36.802,Twin Bridges State Rec Area,918.542.6969,KS,
-97.988,38.633,Venango - Kanapolis Reservoir,785.546.2294,KS,Marquette
-97.028,37.053,Walnut River City Park, ,KS,Arkansas City
-96.822,37.842,Walnut River RV Park,316.321.7180,KS,El Dorado
-95.151,39.535,Warnock Lake Park,913.367.5561,KS,Atchison
-97.054,39.809,Washington City Park,785.325.2284,KS,Washington
-96.744,39.693,Waterville City,785.363.2367,KS,Waterville
-99.449,39.41,Webster State Park,785.425.6775,KS,Stockton
-97.52,37.216,Wellington Lake East Rec Area,620.434.5454,KS,Wellington
-97.528,37.217,Wellington Lake West Rec Area,620.434.5454,KS,Wellington
-95.799,38.219,West Wingwall - John Redmond Reservoir, ,KS,Burlington
-96.077,37.67,White Hall Bay - Fall River Lake,316.658.4445,KS,El Dorado
-95.675,37.697,Wilson State Fishing Lake, ,KS,Buffalo
-98.495,38.909,Wilson State Park,785.658.2465,KS,Sylvan Grove
-96.896,37.346,Winfield City Lake,620.221.5635,KS,Winfield
-97.01,37.238,Winfield Fairgrounds RV,620.221.5525,KS,Winfield
-95.568,38.676,Wolf Creek - Pomona Reservoir,785.453.2201,KS,Michigan Valle
-98.588,38.354,Wolf Pond Park, ,KS,Ellinwood
-95.436,38.926,Woodridge - Clinton Lake, ,KS,Lawrence
-98.014,38.644,Yankee Run - Kanopolis Lake,785.546.2294,KS,Salina
-95.799,37.835,Yates Center Reservoir,620.625.2118,KS,Yates Center
-83.166,42.812,Addison Oaks County Park,248.858.4602,MI,Leonard
-88.925,47.04,Agate Beach,906.482.8319,MI,Toivola
-83.803,44.574,Alcona Park 1,989.735.3881,MI,Glennie
-82.515,42.658,Algonac State Park,810.765.5605,MI,Marine City
-84.465,45.524,Aloha State Park,231.625.2522,MI,Cheboygan
-84.257,44.407,Ambrose Lake - State Forest,989.275.4622,MI,West Branch
-87.493,46.226,Anderson Lake West - Gwinn State Forest, ,MI,Gwinn
-85.038,46.704,Andrus Lake - State Forest,906.293.3293,MI,Paradise
-85.04,42.008,Angel Cove,517.278.8541,MI,Coldwater
-83.836,42.507,Appleton Lake - Brighton Rec Area,810.229.6566,MI,Brighton
-85.522,44.673,Arbutus No. 4 - State Forest,231.922.5280,MI,Traverse City
-83.548,43.281,Arthur Latham Park, ,MI,Millington
-83.688,44.05,Au Gres City Park,989.876.8310,MI,Au Gres
-84.307,46.488,Aune - Osborn RV Park, ,MI,Sault Ste. Marie
-84.307,46.488,Aune Osborn RV Park,906.632.3268,MI,Sault Ste. Marie
-86.838,46.394,Autrain Lake,906.387.2512/906.789.4062,MI,Au Train
-84.187,44.932,Avery Lake - State Forest, ,MI,Atlanta
-88.501,46.761,Baraga State Park,906.353.6558,MI,Baraga
-85.36,45.11,Barnes County Park,231.599.2712,MI,Eastport
-85.284,42.633,Barry Expo Center,269.945.2224,MI,Hastings
-87.586,46.263,Bass Lake 1- State Forest, ,MI,Gwinn
-88.59,46.129,Bates Township Park - Sunset Lake, ,MI,Iron River
-85.528,44.492,Baxter Bridge - State Forest,231.775.9727,MI,Manton
-83.908,43.667,Bay City State Park,989.684.3020,MI,Bay City
-86.708,46.442,Bay Furnace,906.387.2512/906.789.4062,MI,Munising
-84.78,46.45,Bay View,906.635.5311/906.789.4062,MI,Raco
-86.031,44.148,Bear Track,/231.775.2421,MI,Irons
-85.495,45.657,Beaver Island - State Forest,989.732.3541,MI,Beaver Island
-83.793,44.93,Beaver Lake County Park,989.379.4462,MI,Lachine
-85.89,43.669,Benton Lake,231.745.4631/231.775.2421,MI,White Cloud
-89.574,46.591,Bergland Town Park,906.575.3932,MI,Bergland
-85.121,42.975,Bertha Brock County Park,616.522.7275,MI,Ionia
-88.428,46.092,Bewabic State Park,906.875.3324,MI,Crystal Falls
-84.38,44.945,Big Bear Lake - State Forest,989.732.3541,MI,Johannesburg
-84.388,44.942,Big Bear Point - State Forest, ,MI,Gaylord
-85.582,43.524,Big Bend Park,231.689.6325,MI,White Cloud
-88.085,46.865,Big Erics Bridge - State Forest,906.353.6651,MI,L'Anse
-85.594,46.039,Big Knob - State Forest,906.635.5281,MI,Naubinway
-88.573,46.612,Big Lake State Forest, ,MI,
-85.078,43.907,Big Mud Lake - State Forest, ,MI,Lake Station
-84.192,44.927,Big Oaks - State Forest,989.785.4251,MI,Atlanta
-85.495,45.656,Bill Wagner Memorial Park,231.448.2505,MI,Beaver Island
-83.846,42.502,Bishop Lake - Brighton Rec Area,810.229.6566,MI,Pinckney
-84.397,43.71,Black Creek - State Forest,989.426.9205,MI,Sanford
-86.12,43.748,Black Lake Co Park,231.638.3365,MI,Walkerville
-84.266,45.491,Black Lake Trail Camp - Mackinaw State Forest,989.785.4251,MI,Cheboygan
-85.364,46.117,Black River - State Forest,906.932.7250,MI,Naubinway
-90.052,46.664,Black River Harbor,906.932.1330/906.932.1330,MI,Ironwood
-85.071,43.525,Blanchard Millpond Park, ,MI,Blanchard
-85.762,46.669,Blind Sucker 1 - State Forest, ,MI,Newberry
-85.755,46.668,Blind Sucker 2 - State Forest,906.293.3293,MI,Deer Park
-85.437,43.849,Blodgett Landing,231.832.4410,MI,Hersey
-86.193,43.452,Blue Lake County Park, ,MI,Holton
-88.914,46.662,Bob Lake,906.884.2085/906.932.1330,MI,Mass City
-89.673,46.359,Bobcat Lake,906.932.1330/906.932.1330,MI,Marenisco
-85.337,46.706,Bodi Lake - State Forest,906.293.3293,MI,Newberry
-89.133,46.408,Bond Falls Flowage, ,MI,Paulding
-87.272,45.991,Boney Falls,666.377.4333,MI,Cornell
-85.94,43.888,Bowman Bridge,231.745.4631/231.775.2421,MI,Baldwin
-84.99,41.932,Branch County Fairgrounds RV,517.278.5367,MI,Coldwater
-85.825,43.914,Bray Creek - State Forest, ,MI,Baldwin
-84.972,46.008,Brevort Lake,906.643.7900/906.789.4062,MI,Moran
-84.556,46.413,Brimley State Park,906.248.3422,MI,Brimley
-85.685,42.455,Brookside City Park, ,MI,Otsego
-85.548,43.561,Brower County Park,231.832.3246,MI,Stanwood
-85.69,43.639,Brush Lake,231.745.4631/231.775.2421,MI,White Cloud
-89.053,46.314,Burned Dam,906.358.4551/906.932.1330,MI,Watersmeet
-84.619,45.401,Burt Lake State Park,231.238.9392,MI,Indian River
-84.647,44.663,Burtons Landing - State Forest, ,MI,Grayling
-86.451,43.935,Buttersville Park,231.843.2114,MI,Ludington
-85.367,41.797,Cade Lake County Park,269.651.3330,MI,Sturgis
-84.506,43.873,Calhoun City Campground,269.781.8161,MI,Beaverton
-83.63,42.58,Camp Dearborn,248.684.6000,MI,Milford
-84.776,44.634,Camp Grayling Military - MI ARNG,989.348.9033,MI,Grayling
-84.775,45.44,Camp Petosega,231.347.6536,MI,Alanson
-86.549,46.059,Camp Seven Lake,906.341.5666/906.789.4062,MI,Rapid River
-84.464,44.605,Canoe Harbor - State Forest,989.275.4622,MI,Grayling
-87.941,45.892,Carney Lake - Crystal Falls State Forest, ,MI,Iron Mountain
-84.721,46.032,Carp River,906.643.7900/906.789.4062,MI,St. Ignace
-85.725,44.036,Carrieville - State Forest, ,MI,Luther
-86.459,43.975,Cartier Park Campground,231.845.1522,MI,Ludington
-83.272,43.947,Caseville County Park,877.404.7447,MI,Caseville
-84.992,44.613,CCC Bridge - State Forest,231.922.5280,MI,Kalkaska
-84.831,45.746,Cecil Lakeview City Park,715.745.4428,MI,Cecil
-87.398,45.502,Cedar River North - State Forest, ,MI,Cedar River
-84.418,45.658,Cheboygan State Park,231.627.2811,MI,Cheboygan
-86.495,43.554,Claybanks Township Park,231.861.8885,MI,New Era
-84.18,45.133,Clear Lake State Park,989.785.4388,MI,Atlanta
-85.346,42.255,Cold Brook County Park,269.746.4270,MI,Climax
-84.949,43.664,Coldwater Lake Family Park,989.644.2388,MI,Weidman
-86.436,46.221,Colwell Lake Rec Area,906.341.5666/906.789.4062,MI,Munising
-85.901,43.758,Condon Lake,231.745.4631/231.775.2421,MI,Bitely
-86.561,46.195,Cookson Lake,906.387.2512/906.789.4062,MI,Munising
-86.609,46.153,Corner Lake Rec Area,906.387.2512/906.789.4062,MI,Munising
-88.94,46.752,Courtney Lake,906.884.2085/906.932.1330,MI,Mass City
-86.326,42.3,Covert Park,269.764.1421,MI,Covert
-85.188,44.977,Craven County Park,231.533.8931,MI,Kearney
-85.19,43.867,Crittenden County Park,231.734.2588,MI,Sears
-85.284,44.328,Crooked Lake County Park,231.839.4945,MI,Lake City
-85.665,43.435,Croton Township Park,231.652.4642,MI,Newaygo
-85.36,46.695,Culhane Lake - State Forest,906.293.3293,MI,Newberry
-90.183,46.464,Curry Park,906.932.5050,MI,Ironwood
-86.261,46.459,Cusino Lake - State Forest, ,MI,Melstrand
-86.02,44.899,D. H. Day - Sleeping Bear Dunes National Lakeshore,231.334.4634,MI,Empire
-88.183,46.078,Dawson Lake Park,906.875.3553,MI,Crystal Falls
-85.453,42.617,Deep Lake - Yankee Springs State Rec Area,269.795.9081,MI,Middleville
-88.324,46.325,Deer Lake - State Forest, ,MI,Crystal Falls
-84.001,45.958,DeTour - Lake Superior State Forest, ,MI,De Tour
-85.813,43.613,Diamond Lake Co Park,231.689.1190,MI,White Cloud
-85.934,44.203,Dorner Lake,/231.775.2421,MI,Wellston
-85.997,44.132,Driftwood Valley,/231.775.2421,MI,Irons
-83.788,45.998,Drummond Island Township Park,906.493.5245,MI,Drummond Island
-85.007,44.218,Dyer Lake - State Forest, ,MI,Falmouth
-85.944,46.466,East Branch Fox River - State Forest, ,MI,Seney
-85.14,45.156,East Jordan Tourist Park,231.536.2561,MI,East Jordan
-83.492,44.278,East Tawas City Park,989.362.5562,MI,East Tawas
-86.298,44.252,Eastlake Village Campground,231.723.9558,MI,Eastlake
-84.835,42.544,Eaton County Fairgrounds,517.543.4510,MI,Charlotte
-85.787,43.421,Ed H. Henning Park,231.652.1202,MI,Newaygo
-89.94,46.484,Eddy Park - Sunday Lake,906.224.4481,MI,Wakefield
-86.434,42.107,Eden Springs Park Campground,269.927.3302,MI,Benton Harbor
-84.428,45.185,Elk Hill Trail Camp - State Forest, ,MI,Wolverine
-86.035,42.534,Ely Lake - Allegan State Game Area,269.686.9088,MI,Allegan
-83.902,45.061,Emerick Park,989.733.0613,MI,Hillman
-88.856,46.857,Emily Lake State Forest,906.353.6651,MI,Houghton
-86.003,44.788,Empire Township Campground,231.326.5285,MI,Empire Airport
-85.171,46.058,Epoufette Township Park, ,MI,Epoufette
-83.982,45.11,Ess Lake - Mackinaw State Forest, ,MI,Atlanta
-83.095,43.552,Evergreen County Park,989.872.6600,MI,Cass City
-87.438,46.283,Farquar - Metsa Tourist Park,906.346.9217,MI,Gwinn
-87.438,46.283,Farquar Metsa Tourist Park - Gwinn,906.346.9217,MI,Gwinn
-86.668,45.712,Fayette State Park,906.644.2603,MI,Garden
-83.78,43.629,Finn Road Campground,989.894.0055,MI,Essexville
-85.314,45.305,Fishermans Island State Park,231.547.6641,MI,Charlevoix
-86.707,45.937,Flowing Well Recreation Area,906.341.5666/906.789.4062,MI,Rapid River
-84.75,45.933,Foley Creek,906.643.7900/906.789.4062,MI,St. Ignace
-86.869,46.307,Forest Lake - State Forest,906.346.9201,MI,Chatham
-85.402,44.673,Forks - State Forest, ,MI,Williamsburg
-85.338,42.335,Fort Custer State Rec Area,269.731.4200,MI,Augusta
-87.87,47.467,Fort Wilkins State Park,906.289.4215,MI,Copper Harbor
-87.309,45.472,Fox Co Park,906.863.4721,MI,Cedar River
-86.029,46.4,Fox River - State Forest, ,MI,Seney
-85.965,43.459,Fremont Lake City Park,231.924.5227,MI,Fremont
-83.847,44.621,Gabions,989.826.3252/231.775.2421,MI,Glennie
-85.939,44.778,Garey Lake Trail Camp - State Forest, ,MI,Empire
-85.295,46.154,Garnet Lake - State Forest, ,MI,Garnet
-87.866,46.073,Genes Pond - State Forest, ,MI,Felch
-87.007,45.847,Gladstone Bay,906.428.1211,MI,Gladstone
-84.49,43.977,Gladwin City Park,989.426.8126,MI,Gladwin
-85.92,43.871,Gleasons Landing,231.745.4631/231.775.2421,MI,Baldwin
-88.238,46.072,Glidden Lake - Copper Country State Forest,906.875.6622,MI,Crystal Falls
-88.883,46.172,Golden Lake,906.265.5139/906.932.1330,MI,Iron River
-84.84,44.761,Goose Creek Trail Camp - State Forest, ,MI,Frederic
-85.243,44.357,Goose Lake - State Forest,231.775.9727,MI,Lake City
-86.545,46.072,Gooseneck Lake,906.341.5666/906.789.4062,MI,Rapid River
-85.88,44.26,Government Landing,/231.775.2421,MI,Brethren
-86.245,43.056,Grand Haven State Park,616.798.3711,MI,Grand Haven
-85.848,44.592,Grass Lake - State Forest, ,MI,Thompsonville
-88.451,47.341,Gratiot River County Park, ,MI,Ahmeek
-85.065,45.035,Graves Crossing - State Forest, ,MI,Mancelona
-84.072,42.364,Green Lake - Waterloo State Rec Area,734.475.8307,MI,Chelsea
-83.545,42.822,Groveland Oaks County Park,248.858.4602,MI,Holly
-85.324,44.716,Guernsey Lake - State Forest,231.922.5280,MI,Kalkaska
-85.518,42.617,Gun Lake - Yankee Springs State Rec Area,269.795.9081,MI,Middleville
-88.06,46.187,Gust Newberg Park,906.774.8875,MI,Channing
-84.613,45.301,Haakwood - State Forest, ,MI,Wolverine
-83.826,44.403,Hale Plainfield Township Park, ,MI,Hale
-88.621,47.136,Hancock Rec Area,906.482.7413,MI,Hancock
-83.293,44.649,Harrisville State Park,989.724.5126,MI,Harrisville
-84.67,44.735,Hartwick Pines State Park,989.348.7068,MI,Grayling
-85.362,43.767,Haymarsh State Game Area, ,MI,Big Rapids Twp.
-85.604,46.625,Headquarters Lake - State Forest, ,MI,Newberry
-85.993,44.438,Healy Lake - State Forest, ,MI,Bear Lake
-85.504,44.233,Hemlock,/231.775.2421,MI,Cadillac
-89.79,46.332,Henry Lake,906.932.1330/906.932.1330,MI,Marenisco
-84.719,43.801,Herrick Rec Area,989.772.0911,MI,Clare
-85.601,46.608,High Bridge - State Forest, ,MI,Newberry
-85.889,43.771,Highbanks,231.745.4631/231.775.2421,MI,Bitely
-83.606,42.634,Highland State Rec Area,248.889.3750,MI,White Lake
-83.883,45.465,Hoeft State Park,989.734.2543,MI,Rogers City
-86.272,43.14,Hoffmaster State Park,231.798.3711,MI,Norton Shores
-85.307,46.081,Hog Island Point - State Forest,906.635.5281,MI,Naubinway
-85.658,46.615,Holland Lake - State Forest, ,MI,Newberry
