Longitude,Latitude,Name,Phone,State,City
-77.58,40.273,Fowlers Hollow State Park,717.776.5272,PA,Newville
-75.895,41.347,Frances Slocum State Park,570.858.2525,PA,Wyoming
-75.797,40.196,French Creek State Park,650.562.5650,PA,Elverson
-76.91,40.054,Gifford Pinchot State Park,717.432.5011,PA,Lewisberry
-77.762,40.646,Greenwood Furnace State Park,814.667.1800,PA,Huntingdon
-79.259,41.69,Hearts Content Rec Area,814.362.4613/814.723.5150,PA,Warren
-75.84,40.03,Hibernia County Park,610.383.3812,PA,Coatesville
-75.696,41.026,Hickory Run State Park,570.444.405,PA,White Haven
-77.186,41.806,Hills Creek State Park,570.724.4246,PA,Wellsboro
-77.629,41.358,Hyner Run State Park,570.923.6000,PA,North Bend
-75.279,41.368,Ironwood Point Rec Area - PPL,570.857.0880,PA,Greentown
-77.179,41.889,Ives Run,570.835.0110,PA,Tioga
-80.507,41.518,Jamestown - Pymatuning State Park,724.932.3142,PA,Jamestown
-79.258,41.541,Kellettville Rec Area  Tionesta Lake,814.755.3512,PA,Kelletville
-79.494,39.885,Kentuck - Ohiopyle State Park,724.325.9555,PA,Ohiopyle
-77.931,41.377,Kettle Creek State Park,570.522.6054,PA,Renovo
-79.383,40.372,Keystone State Park,724.965.2505,PA,Derry
-78.904,41.785,Kiasutha Rec Area,814.362.4613/814.723.5150,PA,Kane
-79.23,40.06,Kooser State Park,814.445.8673,PA,Somerset
-75.708,41.565,Lackawanna State Park,570.645.2225,PA,Dalton
-75.267,40.476,Lake Towhee County Park,215.757.0571,PA,Applebachsvill
-76.485,41.81,Larnard Hornbrook County Park, ,PA,Towanda
-79.218,40.009,Laurel Hill State Park,954.445.7725,PA,Somerset
-75.319,41.366,Ledgedale Rec Area,570.689.2181,PA,Lake Ariel
-77.45,41.698,Leonard Harrison State Park,570.724.2005,PA,Wellsboro
-80.462,41.657,Linesville - Pymatuning State Park,724.932.3142,PA,Jamestown
-77.19,40.454,Little Buffalo State Park,717.567.9255,PA,Newport
-77.354,41.353,Little Pine State Park,570.752.6050,PA,Waterville
-76.12,40.785,Locust Lake State Park,570.487.2404,PA,Barnesville
-79.082,41.4,Loleta Rec Area,814.927.6628/814.723.5150,PA,Marienville
-78.899,40.294,Lorain Borough Park,814.266.5600,PA,Lorain
-77.778,41.723,Lyman Run State Park,814.435.5010,PA,Galeton
-80.116,39.726,Mason - Dixon Historical Park,304.291.7257,PA,Mount Morris
-75.801,40.846,Mauch Chunk Lake County Park,570.325.3669,PA,Jim Thorpe
-76.297,40.028,Mill Creek Campground - Central Park,717.299.8215,PA,Lancaster
-79.225,40.903,Milton Loop,814.257.0131,PA,Dayton
-79.154,41.621,Minister Creek  and Trailhead,814.362.4613/814.723.5150,PA,Sheffield
-76.048,41.255,Moon Lake County Park,570.477.5467,PA,Hunlock Creek
-76.279,39.85,Muddy Run Rec Park - PPL,717.284.4325,PA,Holtwood
-78.83,40.466,Nanty Glo Municipal Park,814.659.2396,PA,Nanty Glo
-77.715,41.536,Ole Bull State Park,654.425.5050,PA,Cross Fork
-76.383,39.877,Otter Creek - PPL,717.862.3628,PA,Airville
-79.367,39.804,Outflow - Youghiogheny River Lake,814.395.3242,PA,Confluence
-78.509,41.202,Parker Dam State Park,814.765.0630,PA,Penfield
-77.891,41.697,Patterson State Park,654.425.2450,PA,Galeton
-77.701,40.728,Penn Roosevelt State Park,814.667.1800,PA,Huntingdon
-76.345,39.898,Pequea Creek - PPL,717.284.4587,PA,Pequea
-77.276,40.036,Pine Grove Furnace State Park,717. 486.7174,PA,Gardners
-77.419,40.833,Poe Paddy State Park,717.667.3622,PA,Milroy
-77.468,40.822,Poe Valley State Park,854.349.2400,PA,Milroy
-78.559,40.674,Prince Gallitzin State Park,814.674.1007,PA,Patton
-75.21,41.32,Promised Land State Park,570.676.2426,PA,Greentown
-78.965,40.17,Quemahoning Family Rec Area,814.233.9510,PA,Jennerstown
-80.428,40.507,Raccoon Creek State Park,724.896.5003,PA,Hookstown
-77.243,41.11,Ravensburg State Park,570.966.1455,PA,Mifflinburg
-77.192,40.992,RB Winter State Park,970.590.5495,PA,Mifflinburg
-78.888,41.778,Red Bridge Rec Area,814.362.4613/814.723.5150,PA,Kane
-78.793,41.49,Red Mill,814.927.6628/814.723.5150,PA,Ridgway
-79.292,41.015,Redbank Valley Municipal Park,814.365.5924,PA,Redbank
-77.476,40.723,Reeds Gap State Park,717.667.3622,PA,Milroy
-76.296,41.336,Ricketts Glen State Park,570.477.5675,PA,Benton
-80.44,39.889,Ryerson Station State Park,724.429.4254,PA,Wind Ridge
-78.531,41.108,S.B. Elliott State Park,654.765.520,PA,Penfield
-75.871,41.91,Salt Springs State Park,570.945.3239,PA,Dalton
-78.076,40.374,Seven Points,814.658.3405,PA,Hesston
-78.624,40.051,Shawnee State Park,854.733.4258,PA,Schellsburg
-80.43,41.298,Shenango,724.646.1124,PA,Sharpville
-78.031,41.42,Sinnemahoning State Park,614.647.6401,PA,Austin
-78.181,41.596,Sizerville State Park,814.486.5605,PA,Emporium
-76.409,40.357,Stoevers Dam Park,717.228.4470,PA,Lebanon
-76.698,41.646,Sunfish Pond County Park,570.364.5900,PA,Leroy
-78.05,40.388,Susquehannock - Raystown Lake,814.658.6806,PA,Hesston
-75.068,40.506,Tinicum County Park,215.757.0571,PA,Erwinna
-79.442,41.479,Tionesta Rec Area - Tionesta Lake,814.755.3512,PA,Tionesta
-75.397,41.207,Tobyhanna State Park,570.894.8336,PA,Tobyhanna
-75.079,40.441,Tohickon Valley County Park,215.297.0754,PA,Point Pleasant
-77.191,41.979,Tompkins River,570.827.2109,PA,Tioga
-78.876,41.943,Tracy Ridge Rec Area,814.362.4613/814.723.5150,PA,Bradford
-78.129,40.311,Trough Creek State Park,814.858.3947,PA,James Creek
-79.415,39.782,Tub Run Rec Area - Youghiogheny River Lake,814.395.3242,PA,Confluence
-80.491,41.641,Tuttle - Pymatuning State Park,724.932.3142,PA,Jamestown
-78.756,41.614,Twin Lakes Rec Area,814.927.6628/814.723.5150,PA,Wilcox
-79.768,41.476,Two Mile Run County Park,814.676.6116,PA,Oil City
-75.723,40.166,Warwick County Park,610.469.1916,PA,Pottstown
-78.918,41.989,Willow Bay Rec Area,814.362.4613/814.723.5150,PA,Bradford
-75.182,41.449,Wilsonville Rec Area - PPL,570.226.4382,PA,Hawley
-76.57,41.47,Worlds End State Park,570.244.2257,PA,Forksville
-71.7,41.37,Burlingame State Park,401.322.7994,RI,Charlestown
-71.295,41.568,Carr Point Military - Newport NS,401.841.3116,RI,
-71.637,41.358,Charlestown Breachway State Park,401.322.8910,RI,Charlestown
-71.692,41.343,East Beach - Ninigret State Conservation Area,401. 322.0450,RI,Charlestown
-71.488,41.38,Fishermens Memorial State Park,401.789.8374,RI,Narragansett
-71.399,41.489,Fort Getty Camping and Recreation Area, ,RI,Newport
-71.755,41.92,George Washington State Area,401.568.2013,RI,Chepachet
-71.275,41.589,Melville Ponds,401.682.2424,RI,Portsmouth
-71.252,41.487,Middletown City Campground,401.846.6273,RI,Middeltown
-82.528,36.868,Bark Camp,276.328.2931/540.265.5100,VA,Coeburn
-78.274,37.533,Bear Creek Lake State Park,804.492.3606,VA,Cumberland
-81.682,36.667,Beartree,276.783.5196/540.265.5100,VA,Damascus
-76.581,37.776,Belle Isle State Park,804.462.5030,VA,Lancaster
-76.431,37.092,Bethel Military,757.766.7627,VA,Hampton
-78.439,38.527,Big Meadows - Shenandoah National Park,540.999.3231,VA,Stanley
-79.884,38.069,Blowing Springs,540.839.2521/540.265.5100,VA,Covington
-79.974,37.985,Bolar Mountain,540.839.2521/540.265.5100,VA,Covington
-82.295,37.29,Breaks InterState Park,540.865.4413,VA,Haysi
-78.631,36.662,Buffalo Landing - Kerr Reservoir, ,VA,Clarksville
-77.476,38.801,Bull Run Regional Park,703.631.0550,VA,Centreville
-77.302,38.76,Burke Lake Park,703.323.6600,VA,Fairfax Station
-78.518,38.731,Camp Roosevelt,540.839.2521/540.265.5100,VA,Luray
-82.679,37.102,Cane Patch,276.328.2931/540.265.5100,VA,Pound
-76.007,36.927,Cape Henry RV Military,757.422.8818,VA,Virginia Beach
-79.534,37.574,Cave Mountain Lake,540.291.2188/540.265.5100,VA,Natural Bridge Station
-82.922,36.802,Cave Springs,276.328.2931/540.265.5100,VA,Dryden
-77.334,38.091,Champs RV Military - A P Hill,804.633.8244,VA,Woodford
-76.873,37.265,Chickahominy Riverfront Park,757-258-5020,VA,Williamsburg
-76.748,37.14,Chippokes Plantation State Park,757.294.3182,VA,Surry
-80.624,37.062,Claytor Lake State Park,540.643.2500,VA,Dublin
-81.225,36.763,Comers Rock,276.783.5196/540.265.5100,VA,Speedwell
-82.407,37.157,Cranesnest  - John W. Flannagan Reservoir,540.835.9544,VA,Clintwood
-79.802,37.897,Douthat State Park,540.862.8100,VA,Millboro
-78.331,38.925,Elizabeth Furnace,540.984.4101/540.265.5100,VA,Front Royal
-80.108,36.798,Fairy Stone State Park,540.930.2424,VA,Stuart
-76.052,36.918,First Landing State Park,757.412.2300,VA,Virginia Beach
-77.145,38.697,Fort Belvoir Travel and RV Camp,703.805.1488,VA,Fort Belvoir
-76.595,37.161,Fort Eustis Military,757.878.2610,VA,Newport News
-80.873,37.044,Gatewood Park,540.994.8696,VA,Pulaski
-80.821,37.374,Gentrys Landing,540.726.7509,VA,Narrows
-79.368,37.731,Glen Maury Park,540.261.7321,VA,Buena Vista
-79.883,36.897,Goose Dam,540.483.2100,VA,Sydnorsville
-80.059,36.804,Goose Point - Philpott Lake,276.629.2703,VA,Martinsville
-76.334,37.073,Gosnolds Hope Park,757.850.5116,VA,Hampton
-82.357,37.432,Grapevine - Fishtrap Lake,606.835.4564,VA,Phyllis
-81.485,36.639,Grayson Highlands State Park,540.579.7092,VA,Mouth Of Wilson
-81.542,36.688,Grindstone,276.783.5196/540.265.5100,VA,Troutdale
-79.822,38.099,Hidden Valley,540.839.2521/540.265.5100,VA,Warm Springs
-82.622,36.89,High Knob,276.328.2931/540.265.5100,VA,Norton
-78.639,37.396,Holliday Lake State Park,434.248.6308,VA,Appomattox
-79.135,38.46,Hone Quarry,/540.265.5100,VA,Harrisonburg
-80.076,36.834,Horseshoe Point - Philpott Lake,540.365.7385,VA,Martinsville
-81.525,36.871,Hungry Mother State Park,540.781.7400,VA,Marion
-81.491,36.723,Hurricane,276.783.5196/540.265.5100,VA,Sugar Grove
-78.434,36.574,Ivy Hill Rec Area - Kerr Reservoir,804.738.6143,VA,Townsville NC
-78.798,37.624,James River State Park,434.933.4355,VA,Wingina
-80.065,36.851,Jamison Mill Park - Philpott Lake,540.629.1847,VA,Henry
-76.594,37.282,Kings Creek - Cheatham Annex Military,757.887.7418,VA,Williamsburg
-75.975,37.174,Kiptopeke State Park,757.331.2267,VA,Cape Charles
-77.824,38.115,Lake Anna State Park,540.854.5503,VA,Spotsylvania
-77.321,38.963,Lake Fairfax,703.471.5415,VA,Reston
-79.61,37.798,Lake Robertson,540.463.4164,VA,Collierstown- Rockbridge County
-78.477,38.436,Lewis Mountain - Shenandoah National Park,540.999.3273,VA,Stanardsville
-76.161,36.909,Little Creek RV Military,757.462.7282,VA,Virginia Beach
-78.444,38.867,Little Fort OHV,540.984.4101/540.265.5100,VA,Fort Valley
-78.669,38.246,Loft Mountain - Shenandoah National Park,434.823.4675,VA,Crozet
-78.551,36.577,Longwood Rec Area - Kerr Reservoir,434.374.2711,VA,Clarksville
-82.375,37.233,Lower Twin Branch - John W. Flannagan Reservoir,540.835.9544,VA,Haysi
-77.459,38.525,Lunga Park Military - Quantico MCB,703.784.5270,VA,Stafford
-78.294,38.751,Mathews Arm - Shenandoah National Park,540.999.3132,VA,Rileyville
-79.922,38.013,Mcclintic Point,540.839.2521/540.265.5100,VA,Warm Springs
-79.97,37.934,Morris Hill,540.962.2214/540.265.5100,VA,Hot Springs
-79.088,38.352,Natural Chimneys Regional Park,888.430.2267,VA,Mt.Solon
-82.735,36.702,Natural Tunnel State Park,540.940.2674,VA,Duffield
-76.551,37.187,Newport News City Park,757.888.3333,VA,Newport News
-78.311,36.595,North Bend Park - Kerr Reservoir,434.738.0059,VA,Boydton
-79.586,37.542,North Creek,540.291.2188/540.265.5100,VA,
-79.207,38.339,North River,/540.265.5100,VA,Staunton
-76.153,36.582,Northwest River Park,757.421.3145,VA,Chesapeake
-77.417,38.6,Oak Ridge - Prince William Forest Park,703.221.7181,VA,Manassas
-78.53,36.628,Occoneechee State Park,804.374.2210,VA,Clarksville
-76.026,36.796,Ocean Pines RV Military - Oceana NAS,757.417.7140,VA,Virginia Beach
-79.265,37.748,Oronoco,540.291.2188/540.265.5100,VA,Oronoco
-79.339,37.574,Otter Creek - Blue Ridge Parkway,828.298.0398,VA,Monroe
-79.602,37.442,Peaks of Otter - Blue Ridge Parkway,540.586.7321,VA,Bedford
-77.572,37.366,Pocahontas State Park,804.796.4255,VA,Chesterfield
-77.175,38.671,Pohick Bay Regional Park,703.339.6104,VA,Lorton
-82.453,37.195,Pound River - John W. Flannagan Reservoir,540.835.9544,VA,Clintwood
-77.352,38.603,Prince William Forest RV Campground,703.221.2474,VA,Dumfries
-81.426,36.746,Raccoon Branch,276.783.5196/540.265.5100,VA,Sugar Grove
-81.07,36.836,Raven Cliff,276.783.5196/540.265.5100,VA,Cripple Creek
-77.446,37.413,Richmond  RV Camp Military,804.279.1094,VA,
-79.952,37.226,Roanoke Mountain - Blue Ridge Parkway,828.298.0398,VA,Roanoke
-80.345,36.833,Rocky Knob - Blue Ridge Parkway,828.298.0398,VA,Floyd
-78.442,36.655,Rudds Creek - Kerr Reservoir,434.738.6827,VA,Boydton
-81.285,36.865,Rural Retreat Lake,276.686.4331,VA,Wytheville
-80.1,36.851,Ryans Branch - Philpott Lake,540.629.1847,VA,Ferrum
-80.036,36.811,Salthouse Branch - Philpott Lake,276.629.2703,VA,Henry
-75.956,36.772,Sea Mist RV Military - Dam Neck Annex,757.492.7545,VA,Virginia Beach
-78.307,38.855,Shenandoah River - Guest State Park,540.622.6840,VA,Front Royal
-79.01,37.92,Sherando Lake - Family Campground,540.839.2521/540.265.5100,VA,Lyndhurst
-79.595,37.09,Smith Mountain Lake,540.291.2188,VA,Huddleston
-78.668,36.699,Staunton River State Park,804.572.4623,VA,Scottsburg
-80.219,37.601,Steel Bridge,540.864.5195/540.265.5100,VA,
-81.181,37.01,Stony Fork,276.783.5196/540.265.5100,VA,Wytheville
-82.111,36.646,Sugar Hollow City Park,276.645.7379,VA,Bristol
-76.301,37.015,The Colonies Military,757.788.4305,VA,Hampton
-80.077,37.605,The Pines,540.864.5195/540.265.5100,VA,New Castle
-79.211,38.366,Todd Lake,/540.265.5100,VA,West Augusta
-78.272,37.206,Twin Lakes State Park,804.392.3435,VA,Burkeville
-80.886,37.198,Walnut Flats,540.552.4641/540.265.5100,VA,Holly Brook
-76.868,38.165,Westmoreland State Park,804.493.8821,VA,Montross
-80.492,37.43,White Rocks,540.552.4641/540.265.5100,VA,Simmonsville
-83.631,36.602,Wilderness Road - Cumberland Gap National Park,606.248.2817,VA,Ewing
-72.632,44.052,Allis State Park,802.276.3175,VT,Randolph
-72.269,44.288,Big Deer State Park,802.584.3822,VT,Groton
-73.231,43.659,Bomoseen State Park,802.265.4242,VT,Fair Haven
-73.072,43.906,Branbury State Park,802.247.5925,VT,Salisbury
-71.857,44.796,Brighton State Park,802.723.4360,VT,Island Pond
-73.205,44.772,Burton Island,802.524.6353,VT,St Albans Bay
-73.358,44.181,Button Bay State Park,802.475.2377,VT,Vergennes
-72.699,43.551,Calvin Coolidge State Park,802.672.3612,VT,Plymouth
-72.873,44.958,Carmi State Park,802.933.8383,VT,Enosburg Falls
-72.911,43.825,Chittenden Brook,802.767.4261/802.747.6700,VT,Rochester
-73.411,44.055,DAR State Park,802.759.2354,VT,Addison
-72.511,44.72,Eden Rec Area,802.635.2255,VT,Lowell
-72.54,44.536,Elmore State Park,802.888.2982,VT,Lake Elmore
-73.009,43.278,Emerald Lake State Park,802.362.1655,VT,East Dorset
-72.567,42.824,Fort Dummer State Park,802.254.2610,VT,Brattleboro
-72.81,43.674,Gifford Woods State Park,802.775.5354,VT,Killington
-73.295,44.688,Grand Isle State Park,802.372.4300,VT,Grand Isle
-72.821,43.351,Greendale,802.362.2307/802.747.6700,VT,Weston
-72.952,43.046,Grout Pond,802.362.2307/802.747.6700,VT,Stratton
-73.217,43.692,Half Moon Pond State Park,802.273.2848,VT,Hubbardton
-72.892,43.253,Hapgood Pond,802.362.2307/802.747.6700,VT,Manchester
-72.765,43.112,Jamaica State Park,802.874.4600,VT,Jamaica
-72.768,44.39,Little River State Park,802.244.7103,VT,Waterbury
-71.646,44.636,Maidstone State Park,802.676.3930,VT,Guildhall
-72.813,42.851,Molly Stark State Park,802.464.5460,VT,Wilmington
-73.027,43.919,Moosalamoo,802.388.4362/802.747.6700,VT,Ripton
-72.406,43.438,Mt. Ascutney State Park,802.674.2060,VT,Windsor
-73.221,44.277,Mt. Philo State Park,802.425.2390,VT,Charlotte
-72.289,44.32,New Discovery State Park,802.426.3042,VT,Marshfield
-73.234,44.492,North Beach,800.571.1198,VT,Burlington
-72.21,44.947,Prouty Beach Campground,802.334.7951,VT,Newport
-72.401,43.637,Quechee State Park,802.295.2990,VT,White River Jct
-73.019,42.899,Red Mill Brook,802.362.2307/802.747.6700,VT,Bennington
-72.254,44.246,Ricker Pond State Park,802.584.3821,VT,Groton
-72.614,43.733,Silver Lake State Park,802.234.9451,VT,Bethel
-72.788,44.559,Smugglers Notch State Park,802.253.4014,VT,Stowe
-73.205,43.48,St. Catherine State Park,802.287.9158,VT,Poultney
-72.273,44.28,Stillwater State Park,802.584.3822,VT,Groton
-72.691,43.041,Townshend State Park,802.365.7500,VT,Townsend
-72.839,44.53,Underhill State Park,802.899.3022,VT,Underhill Center
-72.408,43.391,Wilgus State Park,802.674.5422,VT,Ascutney
-72.81,43.163,Winhall Brook,802.824.4570,VT,Jamaica
-73.039,42.89,Woodford State Park,802.447.7169,VT,Bennington
-81.071,37.855,Army Camp - New River National Scenic River,304.465.0508,WV,Layland
-80.065,39.04,Audra State Park,304.457.1162,WV,Belington
-80.949,38.005,Babcock State Park,304.438.3004,WV,Danese
-80.575,38.635,Bakers Run,304.765.5631,WV,Sutton
-80.908,38.218,Battle Run,304.872.3412,WV,Summerville
-79.679,38.93,Bear Heaven,304.478.3251/304.636.1800,WV,Elkins
-80.094,38.101,Beaver Creek - Watoga State Park,304.799.4087,WV,White Sulphur Springs
-81.197,37.785,Beckley Exhibition Coal Mine Campground,304.256.1747,WV,Beckley
-80.678,38.667,Bee Run,304.765.2816,WV,Sutton
-82.345,38.308,Beech Fork State Park,304.522.0303,WV,Barboursville
-80.876,37.573,Bertha - Bluestone WMA,304.466.3398,WV,Hinton
-79.238,38.89,Big Bend,304.478.3251/304.636.1800,WV,Cabins
-80.524,38.296,Big Rock,304.846.2695/304.636.1800,WV,Richwood
-79.853,38.27,Bird Run,304.799.4334/304.636.1800,WV,Dunmore
-80.49,38.338,Bishop Knob,304.846.2695/304.636.1800,WV,Cowen
-79.495,39.112,Blackwater Falls State Park,304.259.5216,WV,Davis
-80.269,37.92,Blue Bend,304.799.4334/304.636.1800,WV,White Sulphur Springs
-81.129,37.516,Blue Jay - Camp Creek State Park,304.425.9481,WV,Camp Creek
-80.25,37.925,Blue Meadow, ,WV,White Sulphur Springs
-80.936,37.618,Bluestone State Park,304.466.2805,WV,White Oak
-79.2,38.595,Brandywine,/540.265.5100,WV,Brandywine
-80.908,37.539,Bull Falls - Bluestone WMA,304.466.3398,WV,Pipestem
-80.562,38.784,Bulltown,304.452.8006,WV,Burnsville
-82.387,37.981,Cabwaylingo State Forest,304.385.4255,WV,Wilsondale
-79.108,38.747,Camp Run,/540.265.5100,WV,Milam
-79.462,39.027,Canaan Valley Resort State Park,304.866.4121,WV,Davis
-80.846,37.495,Cedar Branch - Bluestone WMA,304.466.3398,WV,Oakvale
-80.862,38.882,Cedar Creek State Park,304.462.7158,WV,Cedarville
-79.77,39.678,Chestnut Ridge Regional Park,304.594.1773,WV,Bruceton Mills
-82.04,38.742,Chief Cornstalk WMA,304.675.4380,WV,Southside
-82.008,37.894,Chief Logan State Park,304.792.7125,WV,Logan
-80.851,39.424,Conaway Run State Lake,304.420.4550,WV,Middlebourne
-79.794,39.642,Coopers Rock State Forest,304.594.1561,WV,Bruceton Mills
-80.442,38.325,Cranberry,304.846.2695/304.636.1800,WV,Dyer
-80.215,38.288,Day Run,304.799.4334/304.636.1800,WV,Marlinton
-82.299,38.07,East Fork,304.849.5000,WV,East Lynn
-80.547,38.678,Gerald R. Freeman,304.765.7756,WV,Sutton
-80.028,39.318,Grafton City Park,304.265.1412,WV,Grafton
-81.072,37.853,Grandview/Glade - New River National Scenic River,304.465.0508,WV,Beaver
-80.354,37.753,Greenbrier State Forest,304.536.1944,WV,Caldwell
-81.744,37.614,Guyandotte,304.664.3229,WV,Gilbert
-80.194,38.312,Handley WMA, ,WV,Marlinton
-78.499,39.116,Hawk,540.984.4101/540.265.5100,WV,Intermont
-80.366,38.667,Holly River State Park,304.493.6353,WV,Hacker Valley
-79.602,39.18,Horseshoe,304.478.3251/304.636.1800,WV,Parsons
-80.82,37.53,Indian Mills - Bluestone WMA,304.466.3398,WV,Forest Hill
-79.705,38.579,Island,304.456.3335/304.636.1800,WV,Bartow
-81.659,38.247,Kanawha State Forest,304.558.3500,WV,Charleston
-80.808,37.513,Keatley - Bluestone WMA,304.466.3398,WV,Forest Hill
-81.098,38.869,Kittie Wilson,304.354.0032,WV,Grantsville
-80.072,38.655,Kumbrabow State Forest,304.335.2219,WV,Valley Head
-81.272,37.788,Lake Stephens Campground,304.934.5323,WV,Beckley
-79.692,38.74,Laurel Fork,304.456.3335/304.636.1800,WV,Glady
-80.636,39.493,Lewis Wetzel WMA, ,WV,Jacksonburg
-81.134,37.505,Mash Fork - Camp Creek State Park,304.425.9481,WV,Camp Creek
-80.005,38.012,Meadow Creek  - Lake Sherwood,304.799.4334/304.636.1800,WV,Eastern
-80.355,37.618,Moncove Lake State Park,304.772.3450,WV,Gap Mills
-81.307,39.248,Mountwood County Park,304.679.3611,WV,Walker
-80.858,37.531,Mouth of Indian Creek - Bluestone WMA,304.466.3398,WV,Forest Hill
-81.11,39.223,North Bend State Park,304.643.2391,WV,
-81.876,37.424,Panther State Forest,304.938.2252,WV,Panther
-81.882,37.457,Panther WMA,364.938.2252,WV,Panther
-80.007,38.009,Pine Run  - Lake Sherwood,304.799.4334/304.636.1800,WV,Eastern
-80.995,37.533,Pipestem Resort State Park,304.466.1800,WV,Lerona
-80.017,39.262,Pleasant Creek WMA, ,WV,Philippi
-81.208,37.947,Plum Orchard Lake WMA,304.469.9905,WV,Scarbro
-79.968,38.102,Pocahontas,304.799.4334/304.636.1800,WV,Marlinton
-79.316,39.032,Red Creek,304.478.3251/304.636.1800,WV,Davis
-80.623,38.845,Riffle Run,304.853.2371,WV,Burnsville
-80.182,38.113,Riverside - Watoga State Park,304.799.4087,WV,Marlinton
-79.128,39.446,Robert W. Craig - Jennings Randolph Lake,304.355.2346,WV,Elk Garden
-79.386,38.827,Seneca Shadows,304.478.3251/304.636.1800,WV,Seneca Rocks
-79.922,38.307,Seneca State Forest,304.799.6213,WV,Dunmore
-80.868,37.474,Shanklins Ferry - Bluestone WMA,304.466.3398,WV,Oakvale
-78.664,39.205,Short Mountain WMA, ,WV,Augusta
-78.155,39.508,Sleepy Creek WMA, ,WV,Hedgesville
-79.588,38.707,Spruce Knob Lake,304.478.3251/304.636.1800,WV,Whitmer
-81.826,38.389,St. Albans Roadside Park,304.722.4625,WV,St. Albans
-81.065,37.937,Stone Cliff - New River National Scenic River,304.465.0508,WV,Oak Hill
-80.498,38.942,Stonewall Jackson State Park,304.269.0523,WV,Walkersville
-79.774,38.917,Stuart,304.478.3251/304.636.1800,WV,Elkins
-80.445,38.249,Summit Lake,304.846.2695/304.636.1800,WV,Richwood
-80.231,38.342,Tea Creek,304.799.4334/304.636.1800,WV,Marlinton
-79.872,39.104,Teter Creek WMA, ,WV,Meadowville
-80.578,40.542,Tomlinson Run State Park,304.564.3651,WV,New Cumberland
-78.734,38.953,Trout Pond,540.984.4101/540.265.5100,WV,Lost City
-81.428,37.622,Twin Falls Resort State Park,304.294.4000,WV,Mullens
-79.994,39.308,Tygart Lake State Park,304.265.6148,WV,Grafton
-80.975,37.846,War Ridge - New River National Scenic River,304.465.0508,WV,Meadow Bridge
-80.012,38.007,West Shore - Lake Sherwood,304.799.4334/304.636.1800,WV,Eastern
-78.689,38.925,Wolf Gap,540.984.4101/540.265.5100,WV,Wardensville
