Longitude,Latitude,Name,Phone,State,City
-84.853,30.701,Chattahoochee City Park,850.663.8000,FL,Chattahoochee
-81.505,28.625,Clarcona Horse Park,407.886.6255,FL,Apopka
-81.551,28.979,Clearwater Lake,352.669.3153/850.523.8500,FL,Paisley
-84.482,30.454,Coe Landing,850.350.9560,FL,Tallahassee
-81.59,25.992,Collier - Seminole State Park,239.394.3397,FL,Naples
-82.487,27.827,Coons Creek Military - MacDill AFB, ,FL,Tampa
-85.073,30.052,Cotton Landing,850.643.2282,FL,Sumatra
-82.206,28.565,Crooked River - Withlacoochee State Forest,352.754.6896,FL,Ridge Manor
-80.983,24.743,Curry Hammock State Park,305.289.2690,FL,Marathon
-82.211,28.571,Cypress Glen - Withlacoochee State Forest,352.754.6896,FL,Ridge Manor
-85.2,30.142,Dead Lakes State Rec Area,850.639.2702,FL,Wewahitchka
-86.499,30.411,Destin Army Infantry Center Military,850.837.6423,FL,Destin
-80.504,27.817,Donald MacDonald Campgrounds,772.589.0087,FL,Sebastian
-84.742,29.722,Dr. Julian G. Bruce State Park,850.927.2111,FL,Appalachicola
-82.466,27.739,E G Simmons County Park,813.671.7655,FL,Ruskin
-80.16,26.172,Easterlin Park,954.357.5190,FL,
-82.16,27.928,Edward Medard,813.757.3802,FL,Plant City
-86.53,30.46,Eglin AFB Military,850.883.1243,FL,
-85.528,30.73,Falling Waters State Park,850.638.6130,FL,Chipley
-81.673,29.103,Farles Prairie,352.669.3153/850.523.8500,FL,Altoona
-81.267,29.67,Faver - Dykes State Park,904.794.0997,FL,St. Augustine
-81.319,26.938,Fisheating Creek Campground,863.675.5999,FL,Palmdale
-80.943,25.137,Flamingo - Everglades National Park,239.695.0124,FL,
-85.212,30.808,Florida Caverns State Park,850.482.9598,FL,Marianna
-81.918,29.269,Fore Lake,352.625.2520/850.523.8500,FL,Silver Springs
-81.434,30.668,Fort Clinch State Park,904.277.7274,FL,Fernandina Bea
-82.733,27.614,Fort Desoto County Park,727.893.9185,FL,Tierra Verde
-87.274,30.323,Fort Pickens - Gulf Islands National Seashore,850.934.2622,FL,Pensacola Beach
-86.432,30.497,Fred Gannon Rocky Bayou State Park,850.833.9144,FL,Niceville
-81.109,29.438,Gamble Rogers State Park,386.517.2086,FL,Flagler Beach
-83.093,30.439,Gibson,386.792.3098,FL,Jasper
-81.961,29.847,Gold Head Branch State Park,352.473.4701,FL,Keystone Heights
-81.927,29.29,Gores Landing County Park,352.671.8560,FL,Silver Springs
-82.94,29.78,Gornto Springs County Park,352.498.1239,FL,Bell
-86.157,30.329,Grayton Beach State Park,850.231.4210,FL,Santa Rosa Beach
-84.572,30.42,Hall Landing,850.350.9560,FL,Tallahassee
-81.404,30.372,Hanna City Park,904.249.4700,FL,Jacksonville
-82.951,29.674,Hart Springs,352.463.3444,FL,Fanning Springs
-80.961,28.607,Hatbill County Park,321.264.5037,FL,Christmas
-86.447,30.385,Henderson Beach State Park,850.837.7550,FL,Destin
-85.014,29.989,Hickory  Landing,850.643.2282/850.523.8500,FL,Sumatra
-84.497,30.462,High Bluff Landing - Lake Talquin State Forest,850.487.3766,FL,Tallahassee
-81.515,27.471,Highlands Hammock State Park,863.386.6094,FL,Sebring
-82.224,28.145,Hillsborough River State Park,813.987.6771,FL,Thonotosassa
-82.95,29.558,Hinton Landing County Park,352.498.1239,FL,Old Town
-84.654,30.082,Hitchcock Lake,850.643.2282,FL,Carrabelle
-82.239,28.619,Hog Island - Withlacoochee State Forest,352.754.6896,FL,Bushnell
-82.381,28.803,Holder Mine - Withlacoochee State Forest,352.754.6896,FL,Inverness
-81.361,28.973,Hontoon Island State Park,386.736.5309,FL,DeLand
-81.692,29.277,Hopkins Prairie,352.625.2520/850.523.8500,FL,Ocala
-83.293,29.44,Horseshoe Beach County Park, ,FL,Horseshoe Beach
-81.421,30.409,Huguenot City Park,904.251.3335,FL,Mayport
-86.697,30.409,Hurlburt Field Military,850.884.6939,FL,Hurlburt Field
-80.97,27.06,Indian Prairie Canal RA,863.946.0771,FL,Okeechobee
-81.682,30.22,Jacksonville NAS RV Military,904.542.5898,FL,Jacksonville
-80.595,28.406,Jetty Park,321.783.7111,FL,Cape Canaveral
-80.41,25.127,John Pennekamp - Coral Reef State Park,305.451.1202,FL,Key Largo
-80.101,27.003,Jonathan Dickinson State Park,772.546.2771,FL,Stuart
-81.71,29.182,Juniper Springs,352.625.2520/850.523.8500,FL,
-86.645,30.894,Karick Lake Lower - Blackwater River State Forest,850.957.6140,FL,Milton
-86.641,30.896,Karick Lake Upper  - Blackwater River State Forest,850.957.6140,FL,Milton
-81.502,28.757,Kelly,407.889.4179,FL,Apopka
-81.869,29.519,Kenwood Rec Area, ,FL,Interlachen
-81.023,27.539,Kissimmee Prairie State Park,863.462.5360,FL,Okeechobee
-81.815,26.431,Koreshan Historic State Park,239.992.0311,FL,Estero
-81.418,27.721,Lake Arbuckle Co Park,941.534.4340,FL,Frostproof
-81.786,29.431,Lake Delancy,352.625.2520/850.523.8500,FL,Fort Gates
-81.637,29.012,Lake Dorr,352.669.3153/850.523.8500,FL,Altoona
-81.866,29.252,Lake Eaton,352.625.2520/850.523.8500,FL,Silver Springs
-81.903,28.858,Lake Griffin State Rec Area,352.360.6760,FL,Fruitland Park
-81.38,27.969,Lake Kissimmee State Park,863.696.1112,FL,Lake Wales
-81.721,28.456,Lake Louisa State Park,352.394.3969,FL,Clermont
-82.349,27.475,Lake Manatee State Park,941.741.3028,FL,Bradenton
-81.322,28.841,Lake Monroe,386.668.3825,FL,Debary
-87.294,30.97,Lake Stone,850.256.5555,FL,Century
-80.405,25.602,Larry and Penny Thompson Park,305.232.1049,FL,Miami
-82.228,27.865,Lithia Springs,813.744.5572,FL,
-82.381,27.658,Little Manatee River State Park,813.671.5005,FL,Wimauma
-81.416,30.46,Little Talbot Island State Park,904.251.2320,FL,
-80.824,24.817,Long Key State Park,305.664.4815,FL,Layton
-80.647,25.417,Long Pine Key - Everglades National Park,800.436.7275,FL,
-80.47,27.872,Long Point,321.952.4532,FL,Melbourne Beach
-84.644,30.096,Mack,850.926.3561/850.523.8500,FL,Sopchoppy
-81.551,28.634,Magnolia County Park,850.235.1581,FL,Apopka
-80.615,28.238,Manatee Cove Military - Patrick AFB,321.494.4787,FL,
-80.783,28.504,Manatee Hammock Park,321.264.5083,FL,Titusville
-82.966,29.496,Manatee Springs State Park,352.493.6072,FL,Chiefland
-81.106,24.71,Marathon Military,305.535.4565,FL,Marathon
-80.36,26.127,Markham Park,954.389.2000,FL,Sunrise
-86.418,30.455,Mid Bay Shores Military,334.953.3509,FL,
-81.961,29.847,Mike Roess Gold Head State Park,352.473.4701,FL,Keystone Heights
-81.114,25.869,Monument Lake - Big Cypress National Preserve,239.695.1201,FL,Ochopee
-81.189,28.381,Moss/Split Oak,407.273.2327,FL,Orlando
-81.139,28.789,Mullet Lake County Park,407.788.0609,FL,Geneva
-82.355,28.756,Mutual Mine - Withlacoochee State Forest,352.754.6896,FL,Inverness
-82.315,27.24,Myakka River State Park,941.361.6511,FL,Sarasota
-84.499,30.051,Myron B. Hodge City Park, ,FL,Sopchoppy
-85.008,30.975,Neals Landing Park, ,FL,Sneads
-84.176,30.199,Newport County Park,850.925.4530,FL,
-87.314,30.343,Oak Grove Military - Pensacola NAS,850.452.2535,FL,Pensacola
-82.44,30.248,Ocean Pond,386.752.2577/850.523.8500,FL,Olustee
-84.503,30,Ochlockonee River State Park,850.962.2771,FL,Sopchoppy
-80.868,27.151,Okee-Tantie Campground and Marina,863.763.2622,FL,Okeechobee
-82.609,29.92,Oleno State Park,386.454.1853,FL,High Springs
-81.309,26.788,Ortona South,863.675.8400,FL,Labelle
-82.477,27.17,Oscar Scherer State Park,941.483.5956,FL,Osprey
-81.404,30.338,Osprey Cove Military - Mayport NS,904.270.7808,FL,Atlantic Beach
-82.941,29.642,Otter Springs County Park,352.463.0800,FL,Trenton
-80.668,26.824,Pahokee State Park, ,FL,Pahokee
-85.754,30.182,Panama City CSS Military,850.234.4402,FL,Panama City
-84.945,30.87,Parramore Landing,386.749.2721,FL,Sneads
-82.298,29.519,Paynes Prairie State Park,352.466.3397,FL,Micanopy
-81.401,30.394,Pelican Roost RV Military - Mayport NS,904.270.7808,FL,Jacksonville
-80.283,27.111,Phipps County Park,772.287.6565,FL,Stuart
-85.882,30.429,Pine Log State Forest,850.535.2888,FL,Ebro
-81.24,29.654,Princess Place Preserve,386.313.4020,FL,Palm Coast
-80.153,26.306,Quiet Waters Park,954.360.1315,FL,Deerfield Beach
-82.487,27.827,Raccoon Creek Military - MacDill AFB,813.840.6919,FL,Tampa
-82.422,29.088,Rainbow Springs State Park,352.465.8550,FL,Dunnellon
-85.613,30.095,Raptor Ranch - Tyndall AFB Military,850.283.2798,FL,Tyndall Afb
-82.201,28.573,River Jct - Withlacoochee State Forest,352.754.6896,FL,Ridge Manor
-86.433,30.496,Rocky Bayou State Park,850.833.9144,FL,Niceville
-81.801,29.521,Rodman Recreation Area,386. 326.2846,FL,Palatka
-82.295,29.042,Ross Prairie,352.732.2606,FL,
-81.886,28.056,Saddle Creek County Park,863.534.4340,FL,Lakeland
-81.732,29.357,Salt Springs,352.625.2520/850.523.8500,FL,Ocala
-82.094,29.106,Santos Rec Area State Park,352.369.2693,FL,Ocala
-80.306,27.382,Savannas Recreational Park,800.789.5776,FL,Fort Pierce
-80.446,27.856,Sebastian Inlet State Park,321.984.4852,FL,Vero Beach
-81.727,29.329,Shanty Pond Recreation Area,352.625.2520/850.523.8500,FL,Palatka
-83.063,29.209,Shell Mound County Park,352.543.6153,FL,Cedar Key
-83.202,29.398,Shired Creek County Park, ,FL,Cross City
-81.77,24.584,Sigsbee RV Military - Key West NAS,305.293.4432,FL,Key West
-84.407,30.406,Silver Lake, ,FL,Tallahassee
-82.218,28.576,Silver Lake  - Withlacoochee State Forest,352.754.6896,FL,Ridge Manor
-82.051,29.201,Silver River State Park,352.236.7148,FL,Ocala
-80.733,26.681,South Bay RV County Park,877.992.9915,FL,South Bay
-85.743,30.135,St. Andrews State Park,850.233.5140,FL,Panama City
-84.742,29.722,St. George Island State Park,850.927.2111,FL,Appalachicola
-85.395,29.75,St. Joseph Peninsula State Park,850.227.1327,FL,Port St Joe
-80.284,27.111,St. Lucie Lock,772.287.1382,FL,Stuart
-82.76,30.33,Stephen Foster State Park,386.397.2733,FL,White Springs
-83.166,30.378,Suwannee River State Park,386.362.2746,FL,Live Oak
-80.171,26.039,T.Y. Park, ,FL,Hollywood
-84.937,30.739,Three Rivers State Park,850.482.9006,FL,Sneads
-82.418,28.73,Tillis Hill  - Withlacoochee State Forest,352.754.6896,FL,Lecanto
-81.085,29.342,Tomoka State Park,386.676.4050,FL,Ormond Beach
-80.171,26.039,Topeekeegee Yugnee County Park,954.985.1980,FL,Hollywood
-86.3,30.375,Topsail Hill Preserve State Park,850.267.0299,FL,Santa Rosa Beach
-84.951,30.57,Torreya State Park,850.643.2674,FL,Bristol
-81.657,28.768,Trimble County Park, ,FL,Tangerine
-81.481,28.506,Turkey Lake City Park,407.299.5581,FL,Orlando
-81.693,26.724,W. P. Franklin,239.694.8770,FL,Alva
-81.463,28.709,Wekiwa Springs State Park,407.884 2008,FL,Orlando
-84.675,30.165,Whitehead,850.643.2282/850.523.8500,FL,Sumatra
-80.663,28.165,Wickham Park,321.255.4307,FL,Melbourne
-84.52,30.447,Williams Landing,850.350.9560,FL,Tallahassee
-82.12,28.343,Withlacoochee River Park,352.567.0264,FL,Dade City
-85.005,30.001,Wright Lake,850.643.2282/850.523.8500,FL,Bristol
-82.897,33.558,A.H. Stephens State Park,706.456.2602,GA,Crawfordville
-81.607,31.427,Altamaha County Park, ,GA,Brunswick
-84.251,34.554,Amicalola Falls State Park,800.864.7275,GA,Dawsonville
-84.134,32.196,Andersonville City Campground,229.924.2558,GA,
-83.737,34.778,Andrews Cove,809.782.3320/770.297.3000,GA,Helen
-83.801,32.82,Arrowhead County Park, ,GA,Macon
-84.087,34.21,Bald Ridge Creek,770.889.1591,GA,Cumming
-81.615,31.481,Barrington County Park,912.437.6657,GA,
-83.008,31.775,Ben Hill Landing County Park,229.426.5033,GA,Jacksonville
-82.513,33.615,Big Hart - Strom Thurmond Lake,706.595.8613,GA,Thomson
-83.402,34.918,Black Rock Mountain State Park,706.746.2141,GA,Mountain City
-85.095,32.729,Blanton Creek Park,706.643.7737,GA,Hamilton
-85.109,32.743,Blanton Creek Park,706.643.7737,GA,Fortson
-81.546,31.154,Blythe Island Regional Park,912.279.2812,GA,Brunswick
-82.589,33.979,Bobby Brown State Park,706. 213.2046,GA,Elberton
-83.892,34.689,Boggs Creek,809.782.3320/770.297.3000,GA,Cleveland
-83.952,34.339,Bolding Mill,770.534.6960,GA,
-82.627,33.973,Broad River - Strom Thurmond Lake,706.359.2053,GA,
-85.083,33.207,Brush Creek County Park,706.675.2267,GA,Franklin
-82.263,33.701,Bussey Point Wilderness Area, ,GA,Lincolnton
-83.618,32.835,Central City Park - State Fairgrounds,478.751.9280,GA,Macon
-84.048,34.248,Charleston County Park,843.795.7275,GA,Cumming
-84.972,33.426,Chattahoochee Bend State Park,770.254.7271,GA,Newnan
-83.97,34.184,Chestnut Ridge,770.967.6710,GA,Flowery Branch
-84.683,34.105,Clark Creek North - Allatoona Lake,678-721-6700,GA,Cartersville
-84.683,34.101,Clark Creek South - Allatoona Lake,678.721.6700,GA,Cartersville
-82.443,33.665,Clay Hill - Strom Thurmond Lake,706.359.7495,GA,
-83.776,32.829,Claystone County Park, ,GA,Macon
-85.49,34.816,Cloudland Canyon State Park,706.657.4050,GA,Rising Fawn
-84.704,33.546,Cochran Mill County Park, ,GA,Palmetto
-85.085,31.308,Coheelee Creek County Park, ,GA,Ft Gaines
-84.068,34.763,Cooper Creek,706.632.3031/770.297.3000,GA,Suches
-85.256,34.198,Coosa River County Park,706.234.5001,GA,Rome
-85.062,31.675,Cotton Hill,229.768.3061,GA,Fort Gaines
-84.639,34.982,Cottonwood Patch,706.638.1085/770.297.3000,GA,Epworth
-81.562,30.841,Crooked River State Park,912.882.5256,GA,St. Marys
-83.726,33.019,Dames Ferry County Park,478.994.7945,GA,Juliette
-84.14,34.74,Deep Hole,706.632.3031/770.297.3000,GA,Suches
-83.912,34.71,Desoto Falls,706.745.6928/770.297.3000,GA,Cleveland
-84.522,33.922,Dobbins Lakeside Military,678.655.4870,GA,Marietta
-83.975,34.674,Dockery Lake,706.745.6928/770.297.3000,GA,Suches
-84.622,34.61,Doll Mountain,706.276.4413,GA,Oakman
-83.929,34.312,Duckett Mill,770.532.9802,GA,
-81.55,30.772,Eagle Hammock RV Military - Kings Bay NSB,912.673.1161,GA,St. Marys
-84.594,30.901,Earl May Boat Basin,229.248.2010,GA,Bainbridge
-84.851,30.718,Eastbank - Lake Seminole,229.662.9273,GA,
-82.403,33.854,Elijah Clark State Park,706.359.3458,GA,Lincolnton
-84.815,32.839,F.D. Roosevelt State Park,706.663.4858,GA,Pine Mountain
-84.667,30.788,Faceville Landing - Lake Seminole, ,GA,Bainbridge
-82.371,31.94,Falling Rocks County Park,912.367.7731,GA,Baxley
-85.043,32.09,Florence Marina State Park,229.838.6870,GA,Omaha
-81.212,31.886,Fort McAllister State Park,912.727.2339,GA,Savannah
-84.694,34.761,Fort Mountain State Park,706.695.2621,GA,Chatsworth
-83.734,33.985,Fort Yargo State Park,770.867.3489,GA,Winder
-84.149,34.703,Frank Gross,706.632.3031/770.297.3000,GA,Blue Ridge
-84.72,34.172,Gatewood County Park,770.387.5163,GA,Cartersville
-82.756,31.509,General Coffee State Park,912.384.7082,GA,Douglas
-82.125,32.545,George L Smith State Park,478.763.2759,GA,Twin City
-83.774,34.967,Georgia Mountain Fair Campground,706.896.4191,GA,Hiawassee
-83.912,31.968,Georgia Veterans State Park,229.276.2371,GA,Cordele
-82.128,32.085,Gordonia-Alatamaha State Park,912.557.7744,GA,Reidsville
-83.239,30.657,Grassy Pond Military,229.559.5840,GA,Lake Park
-84.662,30.847,Hales Landing - Lake Seminole, ,GA,Bainbridge
-82.778,33.207,Hamburg State Park,478.552.2393,GA,Mitchell
-83.602,33.66,Hard Labor Creek State Park,706.557.3001,GA,Rutledge
-84.624,34.603,Harris Branch, ,GA,Oakman
-82.911,34.377,Hart State Park,706.376.8756,GA,Hartwell
-82.539,33.937,Hesters Ferry - Strom Thurmond Lake,706.359.2746,GA,Tignall
-84.672,34.894,Hickory Gap,706.638.1085/770.297.3000,GA,Crandall
-85.073,34.516,Hidden Creek, ,GA,Calhoun
-84.021,33.179,High Falls State Park,478.993.3053,GA,Jackson
-81.562,31.913,Holbrook Pond Military - Fort Stewart,912.435.8213,GA,Hinesville
-85.192,33.003,Holiday,706.884.6818,GA,West Point
-83.92,33.245,Indian Springs State Park,770.504.2277,GA,Jackson
-84.517,34.863,Jacks River Fields,706.638.1085/770.297.3000,GA,Epworth
-85.337,34.44,James H Sloppy Floyd State Park,706.857.0826,GA,Summerville
-83.844,33.989,James Shackleford County Park, ,GA,Auburn
-81.413,31.106,Jekyll Island County Park,912.635.3021,GA,Jekyll Island
-85.167,33.602,John Tanner State Park,770.830.2222,GA,Carrollton
-84.948,31.468,Kolomoki Mounds State Park,229.724.2150,GA,Blakely
-84.716,34.098,Lake Allatoona Military - Fort McPherson, ,GA,Cartersville
-83.78,34.955,Lake Chatuga,706.745.6928,GA,Hiawassee
-84.65,34.861,Lake Conasauga,706.638.1085/770.297.3000,GA,Crandall
-84.65,34.857,Lake Conasauga Overflow,706.638.1085/770.297.3000,GA,Chatsworth
-82.255,33.37,Lake Leitner Military,706.791.3317,GA,Harlem
-83.495,34.494,Lake Russell,809.782.3320/770.297.3000,GA,Mount Airy
-83.395,33.208,Lake Sinclair,706.485.3180/770.297.3000,GA,Eatonton
-83.97,34.739,Lake Winfield Scott,706.745.6928/770.297.3000,GA,Suches
-83.343,34.68,Lake Yonah County Park,706.782.4014,GA,Toccoa
-82.214,31.144,Laura S. Walker State Park,912.287.4900,GA,Waycross
-83.808,34.353,Laurel Park - Lake Lanier,770.535.8280,GA,Gainesville
-83.168,33.352,Lawrence Shoals,706.485.5494,GA,Eatonton
-82.885,32.092,Little Ocmulgee State Park,229.868.7474,GA,McRae
-81.185,31.988,Lotts Island Army Airfield RV Military - Hunter AAF,912.315.9554,GA,Savannah
-83.783,34.751,Low Gap Creek,809.782.3320/770.297.3000,GA,Helen
-84.689,34.181,Macedonia, ,GA,Carterville
-81.958,32.874,Magnolia Springs State Park,478.982.1660,GA,Millen
-84.034,31.553,Marine Albany RV Military,229.639.5246,GA,Albany
-84.952,33.447,McIntosh Reserve Park,770.830.5879,GA,Whitesburg
-84.722,34.192,McKaskey Creek - Allatoona Lake,678.721.6700,GA,Cartersville
-84.693,34.115,McKinney - Allatoona Lake,678.721.6700,GA,Cartersville
-82.867,34.417,Miltown,888.893.0678,GA,Hartwell
-82.385,33.643,Mistletoe State Park,706.541.0321,GA,Appling
-83.589,34.845,Moccasin Creek State Park,706.947.3194,GA,Clayton
-84.244,34.869,Morganton Point,706.632.3031/770.297.3000,GA,Morganton
-84.072,34.762,Mulky,706.632.3031/770.297.3000,GA,Morganton
-83.826,33.448,Newton Factory Shoals Rec Area,770.787.6309,GA,Covington
-83.291,33.721,Oconee River,706.485.3180/770.297.3000,GA,Watkinsville
-83.2,33.293,Oconee Springs County Park,706.485.8423,GA,Eatonton
-83.949,34.222,Old Federal,770.967.6757,GA,Flowery Branch
-84.713,34.09,Old Hwy 41 - Allatoona Lake,678.721.6700,GA,Acworth
-83.21,33.394,Old Salem,706.467.2850,GA,Greensboro
-84.138,31.617,Parks at Chehaw,229.430.5275,GA,Albany
-83.267,33.515,Parks Ferry,706.453.4505,GA,Greensboro
-83.259,31.701,Paulk City Park,229.426.5033,GA,Fitzgerald
-84.619,34.121,Payne - Allatoona Lake,678.721.6700,GA,Cartersville
-82.967,34.471,Paynes Creek,888.893.0678,GA,Hartwell
-82.261,33.66,Petersburg - Strom Thurmond Lake,706.541.9464,GA,Appling
-85.083,34.586,Pocket,706.638.1085/770.297.3000,GA,Armuchee
-82.315,33.689,Pointes West Military - Fort Gordon,706.541.1057,GA,Appling
-84.098,34.948,Poteete Creek,706.439.6103,GA,Blairsville
-85.156,33.024,Pyne Road Park,706.884.1414,GA,LaGrange
-85.156,32.922,R Shaefer Heard,706.645.2404,GA,West Point
-83.474,34.754,Rabun Beach,706.782.3322/770.297.3000,GA,Clarkesville
-82.476,33.629,Raysville - Strom Thurmond Lake,706.595.6759,GA,Thomson
-84.713,34.148,Red Top Mountain State Park,770.975.4226,GA,Cartersville
-83.54,31.161,Reed Bingham State Park,229.896.3551,GA,Adel
-82.767,34.181,Richard B. Russell State Park,706.213.2045,GA,Elberton
-82.264,33.677,Ridge Road - Strom Thurmond Lake, ,GA,Appling
-84.6,34.65,Ridgeway, ,GA,Ellijay
-83.904,34.288,River Forks County Park,770.531.3952,GA,Gainesville
-84.857,30.739,River Junction - Lake Seminole, ,GA,Chattahoochee- FL
-84.911,32.245,Riverbend County Park,706.989.9911,GA,Cusseta
-80.852,32.022,Rivers End City Park,912.786.5518,GA,Tybee Island
-84.759,34.531,Salacoa Creek Park,706.629.3490,GA,Ranger
-83.558,34.961,Sandy Bottoms Rec. Area,706.782.3322/770.297.3000,GA,Clayton
-83.264,34.928,Sarahs Creek,706.782.3322/770.297.3000,GA,Clayton
-84.077,34.18,Sawnee,770.887.0592,GA,Cumming
-81.549,30.721,Sea Camp - Cumberland Island Natl Seashore,(912) 882-4335,GA,St. Mary's
-83.501,34.753,Seed Campground,706.754.7979,GA,Lakemont
-84.879,30.805,Seminole State Park,229.861.3137,GA,Donalsonville
-84.037,34.21,Shady Grove,770.887.2067,GA,Cumming
-84.014,34.166,Shoal Creek,770.945.9541,GA,Buford
-81.053,31.948,Skidaway Island State Park,912.598.2300,GA,Savannah
-84.742,31.172,Spring Creek City Park,229.758.9929,GA,Colquitt
-82.822,34.441,Springfield,706.856.0300,GA,
-85.219,33.015,Stateline,706.882.5439,GA,
-82.361,30.827,Stephen C. Foster State Park,912.637.5274,GA,Fargo
-84.144,33.807,Stone Mountain Park Campground,770.498.5710,GA,Stone Mountain
-84.585,34.191,Sweetwater - Allatoona Lake,678.721.6700,GA,Cartersville
-83.4,34.74,Tallulah Gorge State Park,706.754.7970,GA,Tallulah Falls
-83.545,34.928,Tallulah River,706.782.3322/770.297.3000,GA,Clayton
-85.262,33.734,Tally Valley County Park,770.574.2076,GA,Tallapoosa
-83.553,34.954,Tate Branch,706.782.3322/770.297.3000,GA,Clayton
-84.138,31.617,The Parks at Chehaw City,229.430.5277.,GA,Albany
-83.358,34.594,Toccoa Falls College RV Park, ,GA,Toccoa Falls
-82.507,31.948,Towns Bluff County Park,912.379.9303,GA,Hazlehurst
-82.005,30.831,Traders Hill County Park,912.496.3412,GA,Folkston
-83.082,34.502,Tugaloo State Park,706.356.4362,GA,Lavonia
-84.959,32.306,Uchee Creek Military,706.545.4053,GA,Fort Mitchell
-83.722,34.724,Unicoi State Park,706.878.2201,GA,Helen
-83.784,34.79,Upper Chattahoochee River,809.782.3320/770.297.3000,GA,Helen
-84.679,34.203,Upper Stamp Creek - Allatoona Lake,678.721.6700,GA,Cartersville
-85.143,33.811,VFW County Park,770.646.8234,GA,Buchanan
-84.617,34.151,Victoria - Allatoona Lake,678.721.6700,GA,Cartersville
-83.159,34.299,Victoria Bryant State Park,706.245.6270,GA,Royston
-83.918,34.768,Vogel State Park,706.745.2628,GA,Blairsville
-83.963,34.335,War Hill, ,GA,Dawsonville
-83.567,32.593,Warner Robins AFB Military, ,GA,
-82.842,34.344,Watsadlers,888.893.0678,GA,Hartwell
-83.075,34.026,Watson Mill Bridge State Park,706.783.5349,GA,Comer
-85.183,33.022,Whitetail Ridge,706.884.8972,GA,LaGrange
-84.064,32.349,Whitewater Creek County Park,770.646.8234,GA,Oglethorpe
-83.619,34.828,Wildcat 1,706.782.3322/770.297.3000,GA,Clayton
-83.626,34.832,Wildcat 2,706.782.3322/770.297.3000,GA,Clayton
-82.289,33.639,Wildwood County Park,706.541.3984,GA,Appling
-82.414,33.646,Winfield - Strom Thurmond Lake,706.541.0147,GA,Appling
-84.641,34.627,Woodring Branch,706.276.6050,GA,Oakman
-84.721,34.09,World Famous Lake Military - Atlanta NAS, ,GA,Cartersville
-84.547,36.764,Alum Ford - Big South Fork Area,931.879.4869,KY,
-86.454,37.624,Axtel - Rough River Lake,270.257.2584,KY,Harned
-87.982,36.751,Bacon Creek - DFWR, ,KY,Cadiz
-86.096,36.889,Baileys Point - Barren River Lake,270.622.6959,KY,Bowling Green
-88.204,36.908,Barge Island - DFWR, ,KY,Benton
-86.062,36.854,Barren River Lake State Park,800.325.0057,KY,Lucas
-86.132,36.895,Barren River Tailwater,270)622.7732,KY,Scottsville
-86.027,36.93,Beaver Creek - Glasgow, ,KY,Bowling Green
-84.317,37.029,Bee Rock Rec Area,606.864.4163/859.745.3100,KY,Somerset
-84.748,38.889,Big Bone Lick State Park,859.384.3522,KY,Union
-89.035,37.181,Big Turner Lake 1 - Ballard WMA, ,KY,Barlow
-88.154,36.922,Birmingham Ferry/Smith Bay - LBL,270.924.2000/270.924.2000,KY,Eddyville
-84.519,36.677,Blue Heron - Big South Fork Area,423.286.7275,KY,Stearns
-83.994,38.43,Blue Licks State Park,800.443.7008,KY,Carlisle
-84.876,38.499,Boat Ramp - Elmer Davis Lake - DFWR, ,KY,Owenton
-84.621,38.706,Boltz Lake Ramp - DFWR, ,KY,Williamstown
-82.298,37.293,Breaks Interstate Park,800.982.5122,KY,
-83.012,38.203,Bruin Creek - DFWR, ,KY,Sandy Hook
-83.47,37.345,Buckhorn  Dam Rec Area - Buckhorn Lake,606.398.7220,KY,Buckhorn
-84.64,38.799,Bullock Pen Lake Ramp - DFWR, ,KY,Williamstown
-86.026,37.904,Camp Carlson Military - Fort Knox,502.624.4836,KY,Brandenburg
-88.21,36.996,Canal - Lake Barkley, ,KY,Grand Rivers
-83.003,37.231,Carr Creek State Park,606.642.4050,KY,Sassafras
-83.118,38.372,Carter Caves State Park,800.325.0059,KY,Olive Hill
-86.499,37.569,Cave Creek - Rough River Lake,270.879.4304,KY,Falls Of Rough
-83.779,37.12,Clay County Campground,606.598.3449,KY,Manchester
-83.464,38.059,Clay Lick - DFWR, ,KY,Morehead
-83.586,38.046,Clear Creek Rec Area,606.784.6428/859.745.3100,KY,Salt Lick
-89.11,36.766,Columbus - Belmont State Park,270.677.2327,KY,Arlington
-88.048,36.962,Cravens Bay - LBL Lake Access,270.924.2000/270.924.2000,KY,Eddyville
-84.329,36.845,Cumberland Falls State Park,800.325.0063,KY,Williamsburg
-84.835,36.966,Cumberland Point - Lake Cumberland,606.871.7886,KY,Nancy
-85.284,36.654,Dale Hollow State Park,800.325.2282,KY,Burkesville
-87.455,36.656,Destiny Parks Military - Fort Campbell,270.798.2175,KY,Fort Campbell
-87.964,36.795,Devils Elbow Recreation Area,270.924.5878,KY,Cadiz
-86.131,37.319,Dog Creek - Nolin River Lake,270.524.5454,KY,Cub Run
-88.023,37.005,Eddy Creek Access - DFWR, ,KY,Eddyville
-88.017,36.855,Energy Lake - LBL,270.924.2000/270.924.2000,KY,Cadiz
-88.197,37.023,Eureka - Lake Barkley,270.388.9459,KY,Grand Rivers
-84.826,36.951,Fall Creek,606.348.6042,KY,Somerset
-88.106,36.775,Fenton - LBL Lake Access,270.924.2000/270.924.2000,KY,Murray
-88.108,36.774,Fenton Lake Access - DFWR, ,KY,Cadiz
-84.703,37.068,Fishing Creek - Lake Cumberland,606.679.5174,KY,Somerset
-88.834,37.116,Fishing Pier - West Kentucky WMA, ,KY,Paducah
